Cut_ID,Product_Description,Al2O3,CaO,Fe,MgO,Mn,P,S,SiO2,TiO2,Cut_Volume,Cut_Tonnage,Cost
01-02-01-04-09,L,1.67726830928944,0.0359753635314523,62.1138636125258,0.0963898410655792,0.252390698800766,0.0696848686831319,0.0157688075089303,3.08659826684662,0.0695179110557482,3020.87244902223,5376.52941690959,1792.1764723032
01-02-01-04-10,L,1.5385258724163,0.0424908242665063,62.1479998019057,0.0971674307158493,0.328870906900689,0.0682959140628811,0.014550092182874,2.97462009893689,0.0695324711086803,2328.69692653976,4144.59985977246,2763.06657318164
01-02-02-01-01,F,2.17352365461136,0.0349114784559966,61.7110553926847,0.0800355087766755,0.0746528043214594,0.0969470109676677,0.0125979105592734,3.30506438688062,0.0797642307033583,216.417881465144,462.056179639603,616.074906186137
01-02-02-01-02,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-03,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-04,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-05,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-06,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-07,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-08,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-09,F,2.17703494202055,0.0350928659833929,61.7180776544396,0.0796187382756785,0.0748274424402944,0.0981493693999349,0.0129630116716911,3.32195650199765,0.0809358236715209,672.10197008001,1434.95013684179,956.633424561196
01-02-02-01-10,F,2.17352365461136,0.0349114784559966,61.7110553926847,0.0800355087766755,0.0746528043214594,0.0969470109676677,0.0125979105592734,3.30506438688062,0.0797642307033583,216.417881465144,462.056179639603,616.074906186137
01-02-02-02-01,F,2.28995762505984,0.0378622136711518,61.7300007031505,0.0806577662185781,0.0692575252696767,0.101440390512913,0.0167497450472586,3.70249337324067,0.117702595456169,734.495994052194,1568.16253201799,1568.16253201799
01-02-02-02-02,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-03,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-04,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-05,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-06,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-07,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-08,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-09,F,2.32993635102895,0.0385761357355246,61.8182235431296,0.0798997174591965,0.0664334947011496,0.102219908695126,0.0178823382474404,3.7774363827904,0.128353809538177,1580.57137288528,3374.54911423628,1687.27455711814
01-02-02-02-10,F,2.28995762505984,0.0378622136711518,61.7300007031505,0.0806577662185781,0.0692575252696767,0.101440390512913,0.0167497450472586,3.70249337324067,0.117702595456169,734.495994052194,1568.16253201799,1568.16253201799
01-02-02-03-01,F,2.34560188715586,0.0363435861776476,61.563264230271,0.078638477747183,0.0755172318049415,0.0968371983744708,0.0182068116850431,3.82363544837264,0.126676876638453,1423.31838617782,3038.81107917623,2343.55610219247
01-02-02-03-02,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-03,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-04,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-05,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-06,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-07,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-08,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-09,F,2.37484422955003,0.0350845809590497,61.5171587242665,0.0763140784411653,0.0798722949752457,0.094112800279639,0.0193517407327746,3.84750260647024,0.127939396114137,2300.72191095375,4912.08383240565,1901.45180609251
01-02-02-03-10,F,2.34560188715586,0.0363435861776476,61.563264230271,0.078638477747183,0.0755172318049415,0.0968371983744708,0.0182068116850431,3.82363544837264,0.126676876638453,1423.31838617782,3038.81107917623,2343.55610219247
01-02-02-04-01,F,2.36711200740083,0.0347253187593446,61.4286150271331,0.0771777928442993,0.083667010401125,0.0933333283782449,0.0209591993623608,3.88372720494789,0.122755915908478,2328.69692653976,4971.81100808782,3314.54067205854
01-02-02-04-02,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-03,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-04,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-05,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-06,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-07,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-08,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-09,F,2.38556825548032,0.0328407436400113,61.3450729224845,0.0748332558651498,0.0918944508442229,0.0897314341154376,0.0237460855227088,3.89918455875894,0.115826548405623,3020.87244902223,6449.61855057502,2149.87285019167
01-02-02-04-10,F,2.36711200740083,0.0347253187593446,61.4286150271331,0.0771777928442993,0.083667010401125,0.0933333283782449,0.0209591993623608,3.88372720494789,0.122755915908478,2328.69692653976,4971.81100808782,3314.54067205854
01-02-03-01-01,F,2.41678124658342,0.0419897623258348,62.1207477399232,0.0959680512763332,0.155178672307939,0.076959025796387,0.0204798129097033,4.26247402071375,0.0918050203985359,216.417881465144,462.056179639603,616.074906186137
01-02-03-01-02,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-03,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-04,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-05,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-06,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-07,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-08,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-09,F,2.4196728057771,0.041642792853309,62.0985456716605,0.0954764482114379,0.154063608438379,0.0767121735582756,0.0206456260596295,4.24198025144138,0.0918232155956482,672.10197008001,1434.95013684179,956.633424561196
01-02-03-01-10,F,2.41678124658342,0.0419897623258348,62.1207477399232,0.0959680512763332,0.155178672307939,0.076959025796387,0.0204798129097033,4.26247402071375,0.0918050203985359,216.417881465144,462.056179639603,616.074906186137
01-02-03-02-01,F,2.4137464122439,0.0406886668097775,62.0117610472003,0.0905857909546463,0.148863025766106,0.0753231814498631,0.0210049961305784,3.99437197804507,0.0872630836262387,734.495994052194,1568.16253201799,1568.16253201799
01-02-03-02-02,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-03,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-04,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-05,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-06,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-07,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-08,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-09,F,2.40265795794128,0.0406725253915038,61.9452469720912,0.0919417595128164,0.145776957056937,0.0746626926890327,0.0209508351546794,3.90145574814985,0.086240890412687,1580.57137288528,3374.54911423628,1687.27455711814
01-02-03-02-10,F,2.4137464122439,0.0406886668097775,62.0117610472003,0.0905857909546463,0.148863025766106,0.0753231814498631,0.0210049961305784,3.99437197804507,0.0872630836262387,734.495994052194,1568.16253201799,1568.16253201799
01-02-03-03-01,F,2.40261314079954,0.042859044052387,61.9377208212397,0.0843583072363311,0.134202133877848,0.0752565844887609,0.0207090250006826,3.92051454577073,0.0858134443502247,1423.31838617782,3038.81107917623,2343.55610219247
01-02-03-03-02,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-03,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-04,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-05,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-06,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-07,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-08,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-09,F,2.38984322109787,0.043933446856318,61.8549427695852,0.0825576288625228,0.12395536024482,0.0746633158608625,0.0207066647862295,3.87329499623152,0.0852669429139059,2300.72191095375,4912.08383240565,1901.45180609251
01-02-03-03-10,F,2.40261314079954,0.042859044052387,61.9377208212397,0.0843583072363311,0.134202133877848,0.0752565844887609,0.0207090250006826,3.92051454577073,0.0858134443502247,1423.31838617782,3038.81107917623,2343.55610219247
01-02-03-04-01,F,2.38869190589679,0.0424093518297068,61.8707236957187,0.0800865674508854,0.125147503825369,0.0733256744870188,0.0217617928966962,3.89071664340395,0.0835769093264559,2328.69692653976,4971.81100808782,3314.54067205854
01-02-03-04-02,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-03,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-04,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-05,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-06,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-07,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-08,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-09,F,2.36931478492649,0.0419481209073334,61.7752086153427,0.0777064320575889,0.1150731116793,0.0710903697748719,0.0228431785331982,3.86000747036523,0.081719248048366,3020.87244902223,6449.61855057502,2149.87285019167
01-02-03-04-10,F,2.38869190589679,0.0424093518297068,61.8707236957187,0.0800865674508854,0.125147503825369,0.0733256744870188,0.0217617928966962,3.89071664340395,0.0835769093264559,2328.69692653976,4971.81100808782,3314.54067205854
01-02-04-01-01,F,2.46660186730771,0.0301049215035116,61.2502033374392,0.0803253838648885,0.0542131177701088,0.0865743996877127,0.0245568915603783,3.54312251834478,0.0890370965017911,216.417881465144,489.383191865535,652.510922487381
01-02-04-01-02,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-03,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-04,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-05,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-06,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-07,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-08,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-09,F,2.46191792715359,0.0298608825367598,61.2275227947694,0.0798059765594699,0.0539958610831022,0.0858635942507308,0.0245911108616927,3.53787908058981,0.0893518758698887,672.10197008001,1519.81622382642,1013.21081588428
01-02-04-01-10,F,2.46660186730771,0.0301049215035116,61.2502033374392,0.0803253838648885,0.0542131177701088,0.0865743996877127,0.0245568915603783,3.54312251834478,0.0890370965017911,216.417881465144,489.383191865535,652.510922487381
01-02-04-02-01,F,2.31890552860398,0.0307743360710118,61.2983812427872,0.0769098290245859,0.05504613931188,0.0971489457606135,0.0247674926265155,3.53080853954743,0.0870523703878925,734.495994052194,1660.90709117123,1660.90709117123
01-02-04-02-02,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-03,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-04,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-05,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-06,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-07,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-08,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-09,F,2.26054374448867,0.0305985330669102,61.285261562408,0.0766132730920231,0.0563832401043654,0.0988696732006311,0.0242361628190861,3.52040336570478,0.0894951523192626,1580.57137288528,3574.12732347844,1787.06366173922
01-02-04-02-10,F,2.31890552860398,0.0307743360710118,61.2983812427872,0.0769098290245859,0.05504613931188,0.0971489457606135,0.0247674926265155,3.53080853954743,0.0870523703878925,734.495994052194,1660.90709117123,1660.90709117123
01-02-04-03-01,F,2.20660493543594,0.0302389741764417,61.5262682723586,0.0757690524063261,0.0601530485376324,0.0969475337163583,0.0250424742436704,3.56602495769217,0.100598579972396,1423.31838617782,3218.53300731432,2482.15913160487
01-02-04-03-02,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-03,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-04,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-05,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-06,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-07,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-08,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-09,F,2.15513010635195,0.0294840351233587,61.5892951801902,0.0748178392706723,0.063125196319692,0.0937109941440121,0.0250670696673553,3.59166803691728,0.109773452255278,2300.72191095375,5202.59520495705,2013.90782127369
01-02-04-03-10,F,2.20660493543594,0.0302389741764417,61.5262682723586,0.0757690524063261,0.0601530485376324,0.0969475337163583,0.0250424742436704,3.56602495769217,0.100598579972396,1423.31838617782,3218.53300731432,2482.15913160487
01-02-04-04-01,F,2.24182318705926,0.0303531170942539,61.4798458795343,0.0718800084015997,0.0596898565669833,0.0930192437176632,0.0265921670542947,3.65110080635901,0.100162465213044,2328.69692653976,5265.85477633482,3510.56985088988
01-02-04-04-02,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-03,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-04,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-05,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-06,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-07,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-08,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-09,F,2.28364847158741,0.0300973088046684,61.3855662047608,0.0681029639223003,0.0594537868935842,0.0868034289885783,0.02789479776199,3.73582779657489,0.101220476497858,3020.87244902223,6831.06308643565,2277.02102881188
01-02-04-04-10,F,2.24182318705926,0.0303531170942539,61.4798458795343,0.0718800084015997,0.0596898565669833,0.0930192437176632,0.0265921670542947,3.65110080635901,0.100162465213044,2328.69692653976,5265.85477633482,3510.56985088988
02-02-01-01-01,L,1.39486046406461,0.0555346260205083,61.7909957675668,0.0834564672614767,0.365837595639374,0.0614317390909655,0.0122057180435826,3.45353918399012,0.0588849885706451,216.417881465144,385.179157901625,513.5722105355
02-02-01-01-02,L,1.38777553754667,0.0549670256826999,61.7802602155947,0.0825312287940253,0.355378912422302,0.0618096108506705,0.0123446423815921,3.47120039554175,0.0592290288378099,672.10197008001,1196.20277726975,797.468518179834
