,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
1824,01-01-01-02-02,01-01-01-03-09,SN,SN,352.319438302546
1825,01-01-01-02-02,01-01-01-03-09,NS,NS,452.319438302546
1826,01-01-01-02-02,01-01-01-03-09,NS,SN,727.3194383025459
1827,01-01-01-02-02,01-01-01-03-09,SN,NS,727.3194383025459
1828,01-01-01-02-02,01-01-01-03-10,SN,SN,402.319438302546
1829,01-01-01-02-02,01-01-01-03-10,NS,NS,502.319438302546
1830,01-01-01-02-02,01-01-01-03-10,NS,SN,777.3194383025459
1831,01-01-01-02-02,01-01-01-03-10,SN,NS,777.3194383025459
1832,01-01-01-02-02,01-01-01-04-01,SN,SN,204.638876605091
1833,01-01-01-02-02,01-01-01-04-01,NS,NS,104.638876605091
1834,01-01-01-02-02,01-01-01-04-01,NS,SN,479.638876605091
1835,01-01-01-02-02,01-01-01-04-01,SN,NS,479.638876605091
1836,01-01-01-02-02,01-01-01-04-02,SN,SN,154.638876605091
1837,01-01-01-02-02,01-01-01-04-02,NS,NS,154.638876605091
1838,01-01-01-02-02,01-01-01-04-02,NS,SN,429.638876605091
1839,01-01-01-02-02,01-01-01-04-02,SN,NS,429.638876605091
1840,01-01-01-02-02,01-01-01-04-03,SN,SN,104.638876605091
1841,01-01-01-02-02,01-01-01-04-03,NS,NS,204.638876605091
1842,01-01-01-02-02,01-01-01-04-03,NS,SN,479.638876605091
1843,01-01-01-02-02,01-01-01-04-03,SN,NS,479.638876605091
1844,01-01-01-02-02,01-01-01-04-04,SN,SN,154.638876605091
1845,01-01-01-02-02,01-01-01-04-04,NS,NS,254.638876605091
1846,01-01-01-02-02,01-01-01-04-04,NS,SN,529.638876605091
1847,01-01-01-02-02,01-01-01-04-04,SN,NS,529.638876605091
1848,01-01-01-02-02,01-01-01-04-05,SN,SN,204.638876605091
1849,01-01-01-02-02,01-01-01-04-05,NS,NS,304.638876605091
1850,01-01-01-02-02,01-01-01-04-05,NS,SN,579.638876605091
1851,01-01-01-02-02,01-01-01-04-05,SN,NS,579.638876605091
1852,01-01-01-02-02,01-01-01-04-06,SN,SN,254.638876605091
1853,01-01-01-02-02,01-01-01-04-06,NS,NS,354.638876605091
1854,01-01-01-02-02,01-01-01-04-06,NS,SN,629.638876605091
1855,01-01-01-02-02,01-01-01-04-06,SN,NS,629.638876605091
1856,01-01-01-02-02,01-01-01-04-07,SN,SN,304.638876605091
1857,01-01-01-02-02,01-01-01-04-07,NS,NS,404.638876605091
1858,01-01-01-02-02,01-01-01-04-07,NS,SN,679.638876605091
1859,01-01-01-02-02,01-01-01-04-07,SN,NS,679.638876605091
1860,01-01-01-02-02,01-01-01-04-08,SN,SN,354.638876605091
1861,01-01-01-02-02,01-01-01-04-08,NS,NS,454.638876605091
1862,01-01-01-02-02,01-01-01-04-08,NS,SN,729.6388766050909
1863,01-01-01-02-02,01-01-01-04-08,SN,NS,729.6388766050909
1864,01-01-01-02-02,01-01-01-04-09,SN,SN,404.638876605091
1865,01-01-01-02-02,01-01-01-04-09,NS,NS,504.638876605091
1866,01-01-01-02-02,01-01-01-04-09,NS,SN,779.6388766050909
1867,01-01-01-02-02,01-01-01-04-09,SN,NS,779.6388766050909
1868,01-01-01-02-02,01-01-01-04-10,SN,SN,454.638876605091
1869,01-01-01-02-02,01-01-01-04-10,NS,NS,554.638876605091
1870,01-01-01-02-02,01-01-01-04-10,NS,SN,829.6388766050909
1871,01-01-01-02-02,01-01-01-04-10,SN,NS,829.6388766050909
1872,01-01-01-02-03,01-01-01-01-01,SN,SN,202.31943830254602
1873,01-01-01-02-03,01-01-01-01-01,NS,NS,102.319438302546
1874,01-01-01-02-03,01-01-01-01-01,NS,SN,477.319438302546
1875,01-01-01-02-03,01-01-01-01-01,SN,NS,477.319438302546
1876,01-01-01-02-03,01-01-01-01-02,SN,SN,152.31943830254602
1877,01-01-01-02-03,01-01-01-01-02,NS,NS,52.319438302545606
1878,01-01-01-02-03,01-01-01-01-02,NS,SN,427.319438302546
1879,01-01-01-02-03,01-01-01-01-02,SN,NS,427.319438302546
1880,01-01-01-02-03,01-01-01-01-03,SN,SN,102.319438302546
1881,01-01-01-02-03,01-01-01-01-03,NS,NS,102.319438302546
1882,01-01-01-02-03,01-01-01-01-03,NS,SN,377.319438302546
1883,01-01-01-02-03,01-01-01-01-03,SN,NS,377.319438302546
1884,01-01-01-02-03,01-01-01-01-04,SN,SN,52.319438302545606
1885,01-01-01-02-03,01-01-01-01-04,NS,NS,152.31943830254602
1886,01-01-01-02-03,01-01-01-01-04,NS,SN,427.319438302546
1887,01-01-01-02-03,01-01-01-01-04,SN,NS,427.319438302546
1888,01-01-01-02-03,01-01-01-01-05,SN,SN,102.319438302546
1889,01-01-01-02-03,01-01-01-01-05,NS,NS,202.31943830254602
1890,01-01-01-02-03,01-01-01-01-05,NS,SN,477.319438302546
1891,01-01-01-02-03,01-01-01-01-05,SN,NS,477.319438302546
1892,01-01-01-02-03,01-01-01-01-06,SN,SN,152.31943830254602
1893,01-01-01-02-03,01-01-01-01-06,NS,NS,252.31943830254602
1894,01-01-01-02-03,01-01-01-01-06,NS,SN,527.319438302546
1895,01-01-01-02-03,01-01-01-01-06,SN,NS,527.319438302546
1896,01-01-01-02-03,01-01-01-01-07,SN,SN,202.31943830254602
1897,01-01-01-02-03,01-01-01-01-07,NS,NS,302.319438302546
1898,01-01-01-02-03,01-01-01-01-07,NS,SN,577.319438302546
1899,01-01-01-02-03,01-01-01-01-07,SN,NS,577.319438302546
1900,01-01-01-02-03,01-01-01-01-08,SN,SN,252.31943830254602
1901,01-01-01-02-03,01-01-01-01-08,NS,NS,352.319438302546
1902,01-01-01-02-03,01-01-01-01-08,NS,SN,627.319438302546
1903,01-01-01-02-03,01-01-01-01-08,SN,NS,627.319438302546
1904,01-01-01-02-03,01-01-01-01-09,SN,SN,302.319438302546
1905,01-01-01-02-03,01-01-01-01-09,NS,NS,402.319438302546
1906,01-01-01-02-03,01-01-01-01-09,NS,SN,677.319438302546
1907,01-01-01-02-03,01-01-01-01-09,SN,NS,677.319438302546
1908,01-01-01-02-03,01-01-01-01-10,SN,SN,352.319438302546
1909,01-01-01-02-03,01-01-01-01-10,NS,NS,452.319438302546
1910,01-01-01-02-03,01-01-01-01-10,NS,SN,727.3194383025459
1911,01-01-01-02-03,01-01-01-01-10,SN,NS,727.3194383025459
1912,01-01-01-02-03,01-01-01-02-01,SN,SN,150.0
1913,01-01-01-02-03,01-01-01-02-01,NS,NS,50.0
1914,01-01-01-02-03,01-01-01-02-01,NS,SN,425.0
1915,01-01-01-02-03,01-01-01-02-01,SN,NS,425.0
1916,01-01-01-02-03,01-01-01-02-02,SN,SN,100.0
1917,01-01-01-02-03,01-01-01-02-02,NS,NS,0.0
1918,01-01-01-02-03,01-01-01-02-02,NS,SN,375.0
1919,01-01-01-02-03,01-01-01-02-02,SN,NS,375.0
1920,01-01-01-02-03,01-01-01-02-04,SN,SN,0.0
1921,01-01-01-02-03,01-01-01-02-04,NS,NS,100.0
1922,01-01-01-02-03,01-01-01-02-04,NS,SN,375.0
1923,01-01-01-02-03,01-01-01-02-04,SN,NS,375.0
1924,01-01-01-02-03,01-01-01-02-05,SN,SN,50.0
1925,01-01-01-02-03,01-01-01-02-05,NS,NS,150.0
1926,01-01-01-02-03,01-01-01-02-05,NS,SN,425.0
1927,01-01-01-02-03,01-01-01-02-05,SN,NS,425.0
1928,01-01-01-02-03,01-01-01-02-06,SN,SN,100.0
1929,01-01-01-02-03,01-01-01-02-06,NS,NS,200.0
1930,01-01-01-02-03,01-01-01-02-06,NS,SN,475.0
1931,01-01-01-02-03,01-01-01-02-06,SN,NS,475.0
1932,01-01-01-02-03,01-01-01-02-07,SN,SN,150.0
1933,01-01-01-02-03,01-01-01-02-07,NS,NS,250.0
1934,01-01-01-02-03,01-01-01-02-07,NS,SN,525.0
1935,01-01-01-02-03,01-01-01-02-07,SN,NS,525.0
1936,01-01-01-02-03,01-01-01-02-08,SN,SN,200.0
1937,01-01-01-02-03,01-01-01-02-08,NS,NS,300.0
1938,01-01-01-02-03,01-01-01-02-08,NS,SN,575.0
1939,01-01-01-02-03,01-01-01-02-08,SN,NS,575.0
1940,01-01-01-02-03,01-01-01-02-09,SN,SN,250.0
1941,01-01-01-02-03,01-01-01-02-09,NS,NS,350.0
1942,01-01-01-02-03,01-01-01-02-09,NS,SN,625.0
1943,01-01-01-02-03,01-01-01-02-09,SN,NS,625.0
1944,01-01-01-02-03,01-01-01-02-10,SN,SN,300.0
1945,01-01-01-02-03,01-01-01-02-10,NS,NS,400.0
1946,01-01-01-02-03,01-01-01-02-10,NS,SN,675.0
1947,01-01-01-02-03,01-01-01-02-10,SN,NS,675.0
1948,01-01-01-02-03,01-01-01-03-01,SN,SN,202.31943830254602
1949,01-01-01-02-03,01-01-01-03-01,NS,NS,102.319438302546
1950,01-01-01-02-03,01-01-01-03-01,NS,SN,477.319438302546
1951,01-01-01-02-03,01-01-01-03-01,SN,NS,477.319438302546
1952,01-01-01-02-03,01-01-01-03-02,SN,SN,152.31943830254602
1953,01-01-01-02-03,01-01-01-03-02,NS,NS,52.319438302545606
1954,01-01-01-02-03,01-01-01-03-02,NS,SN,427.319438302546
1955,01-01-01-02-03,01-01-01-03-02,SN,NS,427.319438302546
1956,01-01-01-02-03,01-01-01-03-03,SN,SN,102.319438302546
1957,01-01-01-02-03,01-01-01-03-03,NS,NS,102.319438302546
1958,01-01-01-02-03,01-01-01-03-03,NS,SN,377.319438302546
1959,01-01-01-02-03,01-01-01-03-03,SN,NS,377.319438302546
1960,01-01-01-02-03,01-01-01-03-04,SN,SN,52.319438302545606
1961,01-01-01-02-03,01-01-01-03-04,NS,NS,152.31943830254602
1962,01-01-01-02-03,01-01-01-03-04,NS,SN,427.319438302546
1963,01-01-01-02-03,01-01-01-03-04,SN,NS,427.319438302546
1964,01-01-01-02-03,01-01-01-03-05,SN,SN,102.319438302546
1965,01-01-01-02-03,01-01-01-03-05,NS,NS,202.31943830254602
1966,01-01-01-02-03,01-01-01-03-05,NS,SN,477.319438302546
1967,01-01-01-02-03,01-01-01-03-05,SN,NS,477.319438302546
1968,01-01-01-02-03,01-01-01-03-06,SN,SN,152.31943830254602
1969,01-01-01-02-03,01-01-01-03-06,NS,NS,252.31943830254602
1970,01-01-01-02-03,01-01-01-03-06,NS,SN,527.319438302546
1971,01-01-01-02-03,01-01-01-03-06,SN,NS,527.319438302546
1972,01-01-01-02-03,01-01-01-03-07,SN,SN,202.31943830254602
1973,01-01-01-02-03,01-01-01-03-07,NS,NS,302.319438302546
1974,01-01-01-02-03,01-01-01-03-07,NS,SN,577.319438302546
1975,01-01-01-02-03,01-01-01-03-07,SN,NS,577.319438302546
1976,01-01-01-02-03,01-01-01-03-08,SN,SN,252.31943830254602
1977,01-01-01-02-03,01-01-01-03-08,NS,NS,352.319438302546
1978,01-01-01-02-03,01-01-01-03-08,NS,SN,627.319438302546
1979,01-01-01-02-03,01-01-01-03-08,SN,NS,627.319438302546
1980,01-01-01-02-03,01-01-01-03-09,SN,SN,302.319438302546
1981,01-01-01-02-03,01-01-01-03-09,NS,NS,402.319438302546
1982,01-01-01-02-03,01-01-01-03-09,NS,SN,677.319438302546
1983,01-01-01-02-03,01-01-01-03-09,SN,NS,677.319438302546
1984,01-01-01-02-03,01-01-01-03-10,SN,SN,352.319438302546
1985,01-01-01-02-03,01-01-01-03-10,NS,NS,452.319438302546
1986,01-01-01-02-03,01-01-01-03-10,NS,SN,727.3194383025459
1987,01-01-01-02-03,01-01-01-03-10,SN,NS,727.3194383025459
1988,01-01-01-02-03,01-01-01-04-01,SN,SN,254.638876605091
1989,01-01-01-02-03,01-01-01-04-01,NS,NS,154.638876605091
1990,01-01-01-02-03,01-01-01-04-01,NS,SN,529.638876605091
1991,01-01-01-02-03,01-01-01-04-01,SN,NS,529.638876605091
1992,01-01-01-02-03,01-01-01-04-02,SN,SN,204.638876605091
1993,01-01-01-02-03,01-01-01-04-02,NS,NS,104.638876605091
1994,01-01-01-02-03,01-01-01-04-02,NS,SN,479.638876605091
1995,01-01-01-02-03,01-01-01-04-02,SN,NS,479.638876605091
1996,01-01-01-02-03,01-01-01-04-03,SN,SN,154.638876605091
1997,01-01-01-02-03,01-01-01-04-03,NS,NS,154.638876605091
1998,01-01-01-02-03,01-01-01-04-03,NS,SN,429.638876605091
1999,01-01-01-02-03,01-01-01-04-03,SN,NS,429.638876605091
2000,01-01-01-02-03,01-01-01-04-04,SN,SN,104.638876605091
2001,01-01-01-02-03,01-01-01-04-04,NS,NS,204.638876605091
2002,01-01-01-02-03,01-01-01-04-04,NS,SN,479.638876605091
2003,01-01-01-02-03,01-01-01-04-04,SN,NS,479.638876605091
2004,01-01-01-02-03,01-01-01-04-05,SN,SN,154.638876605091
2005,01-01-01-02-03,01-01-01-04-05,NS,NS,254.638876605091
2006,01-01-01-02-03,01-01-01-04-05,NS,SN,529.638876605091
2007,01-01-01-02-03,01-01-01-04-05,SN,NS,529.638876605091
2008,01-01-01-02-03,01-01-01-04-06,SN,SN,204.638876605091
2009,01-01-01-02-03,01-01-01-04-06,NS,NS,304.638876605091
2010,01-01-01-02-03,01-01-01-04-06,NS,SN,579.638876605091
2011,01-01-01-02-03,01-01-01-04-06,SN,NS,579.638876605091
2012,01-01-01-02-03,01-01-01-04-07,SN,SN,254.638876605091
2013,01-01-01-02-03,01-01-01-04-07,NS,NS,354.638876605091
2014,01-01-01-02-03,01-01-01-04-07,NS,SN,629.638876605091
2015,01-01-01-02-03,01-01-01-04-07,SN,NS,629.638876605091
2016,01-01-01-02-03,01-01-01-04-08,SN,SN,304.638876605091
2017,01-01-01-02-03,01-01-01-04-08,NS,NS,404.638876605091
2018,01-01-01-02-03,01-01-01-04-08,NS,SN,679.638876605091
2019,01-01-01-02-03,01-01-01-04-08,SN,NS,679.638876605091
2020,01-01-01-02-03,01-01-01-04-09,SN,SN,354.638876605091
2021,01-01-01-02-03,01-01-01-04-09,NS,NS,454.638876605091
2022,01-01-01-02-03,01-01-01-04-09,NS,SN,729.6388766050909
2023,01-01-01-02-03,01-01-01-04-09,SN,NS,729.6388766050909
2024,01-01-01-02-03,01-01-01-04-10,SN,SN,404.638876605091
2025,01-01-01-02-03,01-01-01-04-10,NS,NS,504.638876605091
2026,01-01-01-02-03,01-01-01-04-10,NS,SN,779.6388766050909
2027,01-01-01-02-03,01-01-01-04-10,SN,NS,779.6388766050909
2028,01-01-01-02-04,01-01-01-01-01,SN,SN,252.31943830254602
2029,01-01-01-02-04,01-01-01-01-01,NS,NS,152.31943830254602
2030,01-01-01-02-04,01-01-01-01-01,NS,SN,527.319438302546
2031,01-01-01-02-04,01-01-01-01-01,SN,NS,527.319438302546
2032,01-01-01-02-04,01-01-01-01-02,SN,SN,202.31943830254602
2033,01-01-01-02-04,01-01-01-01-02,NS,NS,102.319438302546
2034,01-01-01-02-04,01-01-01-01-02,NS,SN,477.319438302546
2035,01-01-01-02-04,01-01-01-01-02,SN,NS,477.319438302546
2036,01-01-01-02-04,01-01-01-01-03,SN,SN,152.31943830254602
2037,01-01-01-02-04,01-01-01-01-03,NS,NS,52.319438302545606
2038,01-01-01-02-04,01-01-01-01-03,NS,SN,427.319438302546
2039,01-01-01-02-04,01-01-01-01-03,SN,NS,427.319438302546
2040,01-01-01-02-04,01-01-01-01-04,SN,SN,102.319438302546
2041,01-01-01-02-04,01-01-01-01-04,NS,NS,102.319438302546
2042,01-01-01-02-04,01-01-01-01-04,NS,SN,377.319438302546
2043,01-01-01-02-04,01-01-01-01-04,SN,NS,377.319438302546
2044,01-01-01-02-04,01-01-01-01-05,SN,SN,52.319438302545606
2045,01-01-01-02-04,01-01-01-01-05,NS,NS,152.31943830254602
2046,01-01-01-02-04,01-01-01-01-05,NS,SN,427.319438302546
2047,01-01-01-02-04,01-01-01-01-05,SN,NS,427.319438302546
2048,01-01-01-02-04,01-01-01-01-06,SN,SN,102.319438302546
2049,01-01-01-02-04,01-01-01-01-06,NS,NS,202.31943830254602
2050,01-01-01-02-04,01-01-01-01-06,NS,SN,477.319438302546
2051,01-01-01-02-04,01-01-01-01-06,SN,NS,477.319438302546
2052,01-01-01-02-04,01-01-01-01-07,SN,SN,152.31943830254602
2053,01-01-01-02-04,01-01-01-01-07,NS,NS,252.31943830254602
2054,01-01-01-02-04,01-01-01-01-07,NS,SN,527.319438302546
2055,01-01-01-02-04,01-01-01-01-07,SN,NS,527.319438302546
2056,01-01-01-02-04,01-01-01-01-08,SN,SN,202.31943830254602
2057,01-01-01-02-04,01-01-01-01-08,NS,NS,302.319438302546
2058,01-01-01-02-04,01-01-01-01-08,NS,SN,577.319438302546
2059,01-01-01-02-04,01-01-01-01-08,SN,NS,577.319438302546
2060,01-01-01-02-04,01-01-01-01-09,SN,SN,252.31943830254602
2061,01-01-01-02-04,01-01-01-01-09,NS,NS,352.319438302546
2062,01-01-01-02-04,01-01-01-01-09,NS,SN,627.319438302546
2063,01-01-01-02-04,01-01-01-01-09,SN,NS,627.319438302546
2064,01-01-01-02-04,01-01-01-01-10,SN,SN,302.319438302546
2065,01-01-01-02-04,01-01-01-01-10,NS,NS,402.319438302546
2066,01-01-01-02-04,01-01-01-01-10,NS,SN,677.319438302546
2067,01-01-01-02-04,01-01-01-01-10,SN,NS,677.319438302546
2068,01-01-01-02-04,01-01-01-02-01,SN,SN,200.0
2069,01-01-01-02-04,01-01-01-02-01,NS,NS,100.0
2070,01-01-01-02-04,01-01-01-02-01,NS,SN,475.0
2071,01-01-01-02-04,01-01-01-02-01,SN,NS,475.0
2072,01-01-01-02-04,01-01-01-02-02,SN,SN,150.0
2073,01-01-01-02-04,01-01-01-02-02,NS,NS,50.0
2074,01-01-01-02-04,01-01-01-02-02,NS,SN,425.0
2075,01-01-01-02-04,01-01-01-02-02,SN,NS,425.0
2076,01-01-01-02-04,01-01-01-02-03,SN,SN,100.0
2077,01-01-01-02-04,01-01-01-02-03,NS,NS,0.0
2078,01-01-01-02-04,01-01-01-02-03,NS,SN,375.0
2079,01-01-01-02-04,01-01-01-02-03,SN,NS,375.0
2080,01-01-01-02-04,01-01-01-02-05,SN,SN,0.0
2081,01-01-01-02-04,01-01-01-02-05,NS,NS,100.0
2082,01-01-01-02-04,01-01-01-02-05,NS,SN,375.0
2083,01-01-01-02-04,01-01-01-02-05,SN,NS,375.0
2084,01-01-01-02-04,01-01-01-02-06,SN,SN,50.0
2085,01-01-01-02-04,01-01-01-02-06,NS,NS,150.0
2086,01-01-01-02-04,01-01-01-02-06,NS,SN,425.0
2087,01-01-01-02-04,01-01-01-02-06,SN,NS,425.0
2088,01-01-01-02-04,01-01-01-02-07,SN,SN,100.0
2089,01-01-01-02-04,01-01-01-02-07,NS,NS,200.0
2090,01-01-01-02-04,01-01-01-02-07,NS,SN,475.0
2091,01-01-01-02-04,01-01-01-02-07,SN,NS,475.0
2092,01-01-01-02-04,01-01-01-02-08,SN,SN,150.0
2093,01-01-01-02-04,01-01-01-02-08,NS,NS,250.0
2094,01-01-01-02-04,01-01-01-02-08,NS,SN,525.0
2095,01-01-01-02-04,01-01-01-02-08,SN,NS,525.0
2096,01-01-01-02-04,01-01-01-02-09,SN,SN,200.0
2097,01-01-01-02-04,01-01-01-02-09,NS,NS,300.0
2098,01-01-01-02-04,01-01-01-02-09,NS,SN,575.0
2099,01-01-01-02-04,01-01-01-02-09,SN,NS,575.0
2100,01-01-01-02-04,01-01-01-02-10,SN,SN,250.0
2101,01-01-01-02-04,01-01-01-02-10,NS,NS,350.0
2102,01-01-01-02-04,01-01-01-02-10,NS,SN,625.0
2103,01-01-01-02-04,01-01-01-02-10,SN,NS,625.0
2104,01-01-01-02-04,01-01-01-03-01,SN,SN,252.31943830254602
2105,01-01-01-02-04,01-01-01-03-01,NS,NS,152.31943830254602
2106,01-01-01-02-04,01-01-01-03-01,NS,SN,527.319438302546
2107,01-01-01-02-04,01-01-01-03-01,SN,NS,527.319438302546
2108,01-01-01-02-04,01-01-01-03-02,SN,SN,202.31943830254602
2109,01-01-01-02-04,01-01-01-03-02,NS,NS,102.319438302546
2110,01-01-01-02-04,01-01-01-03-02,NS,SN,477.319438302546
2111,01-01-01-02-04,01-01-01-03-02,SN,NS,477.319438302546
2112,01-01-01-02-04,01-01-01-03-03,SN,SN,152.31943830254602
2113,01-01-01-02-04,01-01-01-03-03,NS,NS,52.319438302545606
2114,01-01-01-02-04,01-01-01-03-03,NS,SN,427.319438302546
2115,01-01-01-02-04,01-01-01-03-03,SN,NS,427.319438302546
2116,01-01-01-02-04,01-01-01-03-04,SN,SN,102.319438302546
2117,01-01-01-02-04,01-01-01-03-04,NS,NS,102.319438302546
2118,01-01-01-02-04,01-01-01-03-04,NS,SN,377.319438302546
2119,01-01-01-02-04,01-01-01-03-04,SN,NS,377.319438302546
2120,01-01-01-02-04,01-01-01-03-05,SN,SN,52.319438302545606
2121,01-01-01-02-04,01-01-01-03-05,NS,NS,152.31943830254602
2122,01-01-01-02-04,01-01-01-03-05,NS,SN,427.319438302546
2123,01-01-01-02-04,01-01-01-03-05,SN,NS,427.319438302546
2124,01-01-01-02-04,01-01-01-03-06,SN,SN,102.319438302546
2125,01-01-01-02-04,01-01-01-03-06,NS,NS,202.31943830254602
2126,01-01-01-02-04,01-01-01-03-06,NS,SN,477.319438302546
2127,01-01-01-02-04,01-01-01-03-06,SN,NS,477.319438302546
2128,01-01-01-02-04,01-01-01-03-07,SN,SN,152.31943830254602
2129,01-01-01-02-04,01-01-01-03-07,NS,NS,252.31943830254602
2130,01-01-01-02-04,01-01-01-03-07,NS,SN,527.319438302546
2131,01-01-01-02-04,01-01-01-03-07,SN,NS,527.319438302546
2132,01-01-01-02-04,01-01-01-03-08,SN,SN,202.31943830254602
2133,01-01-01-02-04,01-01-01-03-08,NS,NS,302.319438302546
2134,01-01-01-02-04,01-01-01-03-08,NS,SN,577.319438302546
2135,01-01-01-02-04,01-01-01-03-08,SN,NS,577.319438302546
2136,01-01-01-02-04,01-01-01-03-09,SN,SN,252.31943830254602
2137,01-01-01-02-04,01-01-01-03-09,NS,NS,352.319438302546
2138,01-01-01-02-04,01-01-01-03-09,NS,SN,627.319438302546
2139,01-01-01-02-04,01-01-01-03-09,SN,NS,627.319438302546
2140,01-01-01-02-04,01-01-01-03-10,SN,SN,302.319438302546
2141,01-01-01-02-04,01-01-01-03-10,NS,NS,402.319438302546
2142,01-01-01-02-04,01-01-01-03-10,NS,SN,677.319438302546
2143,01-01-01-02-04,01-01-01-03-10,SN,NS,677.319438302546
2144,01-01-01-02-04,01-01-01-04-01,SN,SN,304.638876605091
2145,01-01-01-02-04,01-01-01-04-01,NS,NS,204.638876605091
2146,01-01-01-02-04,01-01-01-04-01,NS,SN,579.638876605091
2147,01-01-01-02-04,01-01-01-04-01,SN,NS,579.638876605091
2148,01-01-01-02-04,01-01-01-04-02,SN,SN,254.638876605091
2149,01-01-01-02-04,01-01-01-04-02,NS,NS,154.638876605091
2150,01-01-01-02-04,01-01-01-04-02,NS,SN,529.638876605091
2151,01-01-01-02-04,01-01-01-04-02,SN,NS,529.638876605091
2152,01-01-01-02-04,01-01-01-04-03,SN,SN,204.638876605091
2153,01-01-01-02-04,01-01-01-04-03,NS,NS,104.638876605091
2154,01-01-01-02-04,01-01-01-04-03,NS,SN,479.638876605091
2155,01-01-01-02-04,01-01-01-04-03,SN,NS,479.638876605091
2156,01-01-01-02-04,01-01-01-04-04,SN,SN,154.638876605091
2157,01-01-01-02-04,01-01-01-04-04,NS,NS,154.638876605091
2158,01-01-01-02-04,01-01-01-04-04,NS,SN,429.638876605091
2159,01-01-01-02-04,01-01-01-04-04,SN,NS,429.638876605091
2160,01-01-01-02-04,01-01-01-04-05,SN,SN,104.638876605091
2161,01-01-01-02-04,01-01-01-04-05,NS,NS,204.638876605091
2162,01-01-01-02-04,01-01-01-04-05,NS,SN,479.638876605091
2163,01-01-01-02-04,01-01-01-04-05,SN,NS,479.638876605091
2164,01-01-01-02-04,01-01-01-04-06,SN,SN,154.638876605091
2165,01-01-01-02-04,01-01-01-04-06,NS,NS,254.638876605091
2166,01-01-01-02-04,01-01-01-04-06,NS,SN,529.638876605091
2167,01-01-01-02-04,01-01-01-04-06,SN,NS,529.638876605091
2168,01-01-01-02-04,01-01-01-04-07,SN,SN,204.638876605091
2169,01-01-01-02-04,01-01-01-04-07,NS,NS,304.638876605091
2170,01-01-01-02-04,01-01-01-04-07,NS,SN,579.638876605091
2171,01-01-01-02-04,01-01-01-04-07,SN,NS,579.638876605091
2172,01-01-01-02-04,01-01-01-04-08,SN,SN,254.638876605091
2173,01-01-01-02-04,01-01-01-04-08,NS,NS,354.638876605091
2174,01-01-01-02-04,01-01-01-04-08,NS,SN,629.638876605091
2175,01-01-01-02-04,01-01-01-04-08,SN,NS,629.638876605091
2176,01-01-01-02-04,01-01-01-04-09,SN,SN,304.638876605091
2177,01-01-01-02-04,01-01-01-04-09,NS,NS,404.638876605091
2178,01-01-01-02-04,01-01-01-04-09,NS,SN,679.638876605091
2179,01-01-01-02-04,01-01-01-04-09,SN,NS,679.638876605091
2180,01-01-01-02-04,01-01-01-04-10,SN,SN,354.638876605091
2181,01-01-01-02-04,01-01-01-04-10,NS,NS,454.638876605091
2182,01-01-01-02-04,01-01-01-04-10,NS,SN,729.6388766050909
2183,01-01-01-02-04,01-01-01-04-10,SN,NS,729.6388766050909
2184,01-01-01-02-05,01-01-01-01-01,SN,SN,302.319438302546
2185,01-01-01-02-05,01-01-01-01-01,NS,NS,202.31943830254602
2186,01-01-01-02-05,01-01-01-01-01,NS,SN,577.319438302546
2187,01-01-01-02-05,01-01-01-01-01,SN,NS,577.319438302546
2188,01-01-01-02-05,01-01-01-01-02,SN,SN,252.31943830254602
2189,01-01-01-02-05,01-01-01-01-02,NS,NS,152.31943830254602
2190,01-01-01-02-05,01-01-01-01-02,NS,SN,527.319438302546
2191,01-01-01-02-05,01-01-01-01-02,SN,NS,527.319438302546
2192,01-01-01-02-05,01-01-01-01-03,SN,SN,202.31943830254602
2193,01-01-01-02-05,01-01-01-01-03,NS,NS,102.319438302546
2194,01-01-01-02-05,01-01-01-01-03,NS,SN,477.319438302546
2195,01-01-01-02-05,01-01-01-01-03,SN,NS,477.319438302546
2196,01-01-01-02-05,01-01-01-01-04,SN,SN,152.31943830254602
2197,01-01-01-02-05,01-01-01-01-04,NS,NS,52.319438302545606
2198,01-01-01-02-05,01-01-01-01-04,NS,SN,427.319438302546
2199,01-01-01-02-05,01-01-01-01-04,SN,NS,427.319438302546
2200,01-01-01-02-05,01-01-01-01-05,SN,SN,102.319438302546
2201,01-01-01-02-05,01-01-01-01-05,NS,NS,102.319438302546
2202,01-01-01-02-05,01-01-01-01-05,NS,SN,377.319438302546
2203,01-01-01-02-05,01-01-01-01-05,SN,NS,377.319438302546
2204,01-01-01-02-05,01-01-01-01-06,SN,SN,52.319438302545606
2205,01-01-01-02-05,01-01-01-01-06,NS,NS,152.31943830254602
2206,01-01-01-02-05,01-01-01-01-06,NS,SN,427.319438302546
2207,01-01-01-02-05,01-01-01-01-06,SN,NS,427.319438302546
2208,01-01-01-02-05,01-01-01-01-07,SN,SN,102.319438302546
2209,01-01-01-02-05,01-01-01-01-07,NS,NS,202.31943830254602
2210,01-01-01-02-05,01-01-01-01-07,NS,SN,477.319438302546
2211,01-01-01-02-05,01-01-01-01-07,SN,NS,477.319438302546
2212,01-01-01-02-05,01-01-01-01-08,SN,SN,152.31943830254602
2213,01-01-01-02-05,01-01-01-01-08,NS,NS,252.31943830254602
2214,01-01-01-02-05,01-01-01-01-08,NS,SN,527.319438302546
