,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
9256,01-01-01-02-10,01-01-02-02-05,SN,SN,250.0
9257,01-01-01-02-10,01-01-02-02-05,NS,NS,350.0
9258,01-01-01-02-10,01-01-02-02-05,NS,SN,625.0
9259,01-01-01-02-10,01-01-02-02-05,SN,NS,625.0
9260,01-01-01-02-10,01-01-02-02-06,SN,SN,300.0
9261,01-01-01-02-10,01-01-02-02-06,NS,NS,400.0
9262,01-01-01-02-10,01-01-02-02-06,NS,SN,675.0
9263,01-01-01-02-10,01-01-02-02-06,SN,NS,675.0
9264,01-01-01-02-10,01-01-02-02-07,SN,SN,350.0
9265,01-01-01-02-10,01-01-02-02-07,NS,NS,450.0
9266,01-01-01-02-10,01-01-02-02-07,NS,SN,725.0
9267,01-01-01-02-10,01-01-02-02-07,SN,NS,725.0
9268,01-01-01-02-10,01-01-02-02-08,SN,SN,400.0
9269,01-01-01-02-10,01-01-02-02-08,NS,NS,500.0
9270,01-01-01-02-10,01-01-02-02-08,NS,SN,775.0
9271,01-01-01-02-10,01-01-02-02-08,SN,NS,775.0
9272,01-01-01-02-10,01-01-02-02-09,SN,SN,450.0
9273,01-01-01-02-10,01-01-02-02-09,NS,NS,550.0
9274,01-01-01-02-10,01-01-02-02-09,NS,SN,825.0
9275,01-01-01-02-10,01-01-02-02-09,SN,NS,825.0
9276,01-01-01-02-10,01-01-02-02-10,SN,SN,500.0
9277,01-01-01-02-10,01-01-02-02-10,NS,NS,600.0
9278,01-01-01-02-10,01-01-02-02-10,NS,SN,875.0
9279,01-01-01-02-10,01-01-02-02-10,SN,NS,875.0
9280,01-01-01-02-10,01-01-02-03-01,SN,SN,102.319438302546
9281,01-01-01-02-10,01-01-02-03-01,NS,NS,202.31943830254602
9282,01-01-01-02-10,01-01-02-03-01,NS,SN,477.319438302546
9283,01-01-01-02-10,01-01-02-03-01,SN,NS,477.319438302546
9284,01-01-01-02-10,01-01-02-03-02,SN,SN,152.31943830254602
9285,01-01-01-02-10,01-01-02-03-02,NS,NS,252.31943830254602
9286,01-01-01-02-10,01-01-02-03-02,NS,SN,527.319438302546
9287,01-01-01-02-10,01-01-02-03-02,SN,NS,527.319438302546
9288,01-01-01-02-10,01-01-02-03-03,SN,SN,202.31943830254602
9289,01-01-01-02-10,01-01-02-03-03,NS,NS,302.319438302546
9290,01-01-01-02-10,01-01-02-03-03,NS,SN,577.319438302546
9291,01-01-01-02-10,01-01-02-03-03,SN,NS,577.319438302546
9292,01-01-01-02-10,01-01-02-03-04,SN,SN,252.31943830254602
9293,01-01-01-02-10,01-01-02-03-04,NS,NS,352.319438302546
9294,01-01-01-02-10,01-01-02-03-04,NS,SN,627.319438302546
9295,01-01-01-02-10,01-01-02-03-04,SN,NS,627.319438302546
9296,01-01-01-02-10,01-01-02-03-05,SN,SN,302.319438302546
9297,01-01-01-02-10,01-01-02-03-05,NS,NS,402.319438302546
9298,01-01-01-02-10,01-01-02-03-05,NS,SN,677.319438302546
9299,01-01-01-02-10,01-01-02-03-05,SN,NS,677.319438302546
9300,01-01-01-02-10,01-01-02-03-06,SN,SN,352.319438302546
9301,01-01-01-02-10,01-01-02-03-06,NS,NS,452.319438302546
9302,01-01-01-02-10,01-01-02-03-06,NS,SN,727.3194383025459
9303,01-01-01-02-10,01-01-02-03-06,SN,NS,727.3194383025459
9304,01-01-01-02-10,01-01-02-03-07,SN,SN,402.319438302546
9305,01-01-01-02-10,01-01-02-03-07,NS,NS,502.319438302546
9306,01-01-01-02-10,01-01-02-03-07,NS,SN,777.3194383025459
9307,01-01-01-02-10,01-01-02-03-07,SN,NS,777.3194383025459
9308,01-01-01-02-10,01-01-02-03-08,SN,SN,452.319438302546
9309,01-01-01-02-10,01-01-02-03-08,NS,NS,552.319438302546
9310,01-01-01-02-10,01-01-02-03-08,NS,SN,827.3194383025459
9311,01-01-01-02-10,01-01-02-03-08,SN,NS,827.3194383025459
9312,01-01-01-02-10,01-01-02-03-09,SN,SN,502.319438302546
9313,01-01-01-02-10,01-01-02-03-09,NS,NS,602.319438302546
9314,01-01-01-02-10,01-01-02-03-09,NS,SN,877.3194383025459
9315,01-01-01-02-10,01-01-02-03-09,SN,NS,877.3194383025459
9316,01-01-01-02-10,01-01-02-03-10,SN,SN,552.319438302546
9317,01-01-01-02-10,01-01-02-03-10,NS,NS,652.319438302546
9318,01-01-01-02-10,01-01-02-03-10,NS,SN,927.3194383025459
9319,01-01-01-02-10,01-01-02-03-10,SN,NS,927.3194383025459
9320,01-01-01-02-10,01-01-02-04-01,SN,SN,154.638876605091
9321,01-01-01-02-10,01-01-02-04-01,NS,NS,254.638876605091
9322,01-01-01-02-10,01-01-02-04-01,NS,SN,529.638876605091
9323,01-01-01-02-10,01-01-02-04-01,SN,NS,529.638876605091
9324,01-01-01-02-10,01-01-02-04-02,SN,SN,204.638876605091
9325,01-01-01-02-10,01-01-02-04-02,NS,NS,304.638876605091
9326,01-01-01-02-10,01-01-02-04-02,NS,SN,579.638876605091
9327,01-01-01-02-10,01-01-02-04-02,SN,NS,579.638876605091
9328,01-01-01-02-10,01-01-02-04-03,SN,SN,254.638876605091
9329,01-01-01-02-10,01-01-02-04-03,NS,NS,354.638876605091
9330,01-01-01-02-10,01-01-02-04-03,NS,SN,629.638876605091
9331,01-01-01-02-10,01-01-02-04-03,SN,NS,629.638876605091
9332,01-01-01-02-10,01-01-02-04-04,SN,SN,304.638876605091
9333,01-01-01-02-10,01-01-02-04-04,NS,NS,404.638876605091
9334,01-01-01-02-10,01-01-02-04-04,NS,SN,679.638876605091
9335,01-01-01-02-10,01-01-02-04-04,SN,NS,679.638876605091
9336,01-01-01-02-10,01-01-02-04-05,SN,SN,354.638876605091
9337,01-01-01-02-10,01-01-02-04-05,NS,NS,454.638876605091
9338,01-01-01-02-10,01-01-02-04-05,NS,SN,729.6388766050909
9339,01-01-01-02-10,01-01-02-04-05,SN,NS,729.6388766050909
9340,01-01-01-02-10,01-01-02-04-06,SN,SN,404.638876605091
9341,01-01-01-02-10,01-01-02-04-06,NS,NS,504.638876605091
9342,01-01-01-02-10,01-01-02-04-06,NS,SN,779.6388766050909
9343,01-01-01-02-10,01-01-02-04-06,SN,NS,779.6388766050909
9344,01-01-01-02-10,01-01-02-04-07,SN,SN,454.638876605091
9345,01-01-01-02-10,01-01-02-04-07,NS,NS,554.638876605091
9346,01-01-01-02-10,01-01-02-04-07,NS,SN,829.6388766050909
9347,01-01-01-02-10,01-01-02-04-07,SN,NS,829.6388766050909
9348,01-01-01-02-10,01-01-02-04-08,SN,SN,504.638876605091
9349,01-01-01-02-10,01-01-02-04-08,NS,NS,604.638876605091
9350,01-01-01-02-10,01-01-02-04-08,NS,SN,879.6388766050909
9351,01-01-01-02-10,01-01-02-04-08,SN,NS,879.6388766050909
9352,01-01-01-02-10,01-01-02-04-09,SN,SN,554.638876605091
9353,01-01-01-02-10,01-01-02-04-09,NS,NS,654.638876605091
9354,01-01-01-02-10,01-01-02-04-09,NS,SN,929.6388766050909
9355,01-01-01-02-10,01-01-02-04-09,SN,NS,929.6388766050909
9356,01-01-01-02-10,01-01-02-04-10,SN,SN,604.638876605091
9357,01-01-01-02-10,01-01-02-04-10,NS,NS,704.6388766050909
9358,01-01-01-02-10,01-01-02-04-10,NS,SN,979.6388766050909
9359,01-01-01-02-10,01-01-02-04-10,SN,NS,979.6388766050909
9360,01-01-01-02-10,01-01-03-01-01,SN,SN,652.319438302546
9361,01-01-01-02-10,01-01-03-01-01,NS,NS,752.3194383025459
9362,01-01-01-02-10,01-01-03-01-01,NS,SN,1027.31943830255
9363,01-01-01-02-10,01-01-03-01-01,SN,NS,1027.31943830255
9364,01-01-01-02-10,01-01-03-01-02,SN,SN,702.3194383025459
9365,01-01-01-02-10,01-01-03-01-02,NS,NS,802.3194383025459
9366,01-01-01-02-10,01-01-03-01-02,NS,SN,1077.31943830255
9367,01-01-01-02-10,01-01-03-01-02,SN,NS,1077.31943830255
9368,01-01-01-02-10,01-01-03-01-03,SN,SN,752.3194383025459
9369,01-01-01-02-10,01-01-03-01-03,NS,NS,852.3194383025459
9370,01-01-01-02-10,01-01-03-01-03,NS,SN,1127.31943830255
9371,01-01-01-02-10,01-01-03-01-03,SN,NS,1127.31943830255
9372,01-01-01-02-10,01-01-03-01-04,SN,SN,802.3194383025459
9373,01-01-01-02-10,01-01-03-01-04,NS,NS,902.3194383025459
9374,01-01-01-02-10,01-01-03-01-04,NS,SN,1177.31943830255
9375,01-01-01-02-10,01-01-03-01-04,SN,NS,1177.31943830255
9376,01-01-01-02-10,01-01-03-01-05,SN,SN,852.3194383025459
9377,01-01-01-02-10,01-01-03-01-05,NS,NS,952.3194383025459
9378,01-01-01-02-10,01-01-03-01-05,NS,SN,1227.31943830255
9379,01-01-01-02-10,01-01-03-01-05,SN,NS,1227.31943830255
9380,01-01-01-02-10,01-01-03-01-06,SN,SN,902.3194383025459
9381,01-01-01-02-10,01-01-03-01-06,NS,NS,1002.31943830255
9382,01-01-01-02-10,01-01-03-01-06,NS,SN,1277.31943830255
9383,01-01-01-02-10,01-01-03-01-06,SN,NS,1277.31943830255
9384,01-01-01-02-10,01-01-03-01-07,SN,SN,952.3194383025459
9385,01-01-01-02-10,01-01-03-01-07,NS,NS,1052.31943830255
9386,01-01-01-02-10,01-01-03-01-07,NS,SN,1327.31943830255
9387,01-01-01-02-10,01-01-03-01-07,SN,NS,1327.31943830255
9388,01-01-01-02-10,01-01-03-01-08,SN,SN,1002.31943830255
9389,01-01-01-02-10,01-01-03-01-08,NS,NS,1102.31943830255
9390,01-01-01-02-10,01-01-03-01-08,NS,SN,1377.31943830255
9391,01-01-01-02-10,01-01-03-01-08,SN,NS,1377.31943830255
9392,01-01-01-02-10,01-01-03-01-09,SN,SN,1052.31943830255
9393,01-01-01-02-10,01-01-03-01-09,NS,NS,1152.31943830255
9394,01-01-01-02-10,01-01-03-01-09,NS,SN,1427.31943830255
9395,01-01-01-02-10,01-01-03-01-09,SN,NS,1427.31943830255
9396,01-01-01-02-10,01-01-03-01-10,SN,SN,1102.31943830255
9397,01-01-01-02-10,01-01-03-01-10,NS,NS,1202.31943830255
9398,01-01-01-02-10,01-01-03-01-10,NS,SN,1477.31943830255
9399,01-01-01-02-10,01-01-03-01-10,SN,NS,1477.31943830255
9400,01-01-01-02-10,01-01-03-02-01,SN,SN,600.0
9401,01-01-01-02-10,01-01-03-02-01,NS,NS,700.0
9402,01-01-01-02-10,01-01-03-02-01,NS,SN,975.0
9403,01-01-01-02-10,01-01-03-02-01,SN,NS,975.0
9404,01-01-01-02-10,01-01-03-02-02,SN,SN,650.0
9405,01-01-01-02-10,01-01-03-02-02,NS,NS,750.0
9406,01-01-01-02-10,01-01-03-02-02,NS,SN,1025.0
9407,01-01-01-02-10,01-01-03-02-02,SN,NS,1025.0
9408,01-01-01-02-10,01-01-03-02-03,SN,SN,700.0
9409,01-01-01-02-10,01-01-03-02-03,NS,NS,800.0
9410,01-01-01-02-10,01-01-03-02-03,NS,SN,1075.0
9411,01-01-01-02-10,01-01-03-02-03,SN,NS,1075.0
9412,01-01-01-02-10,01-01-03-02-04,SN,SN,750.0
9413,01-01-01-02-10,01-01-03-02-04,NS,NS,850.0
9414,01-01-01-02-10,01-01-03-02-04,NS,SN,1125.0
9415,01-01-01-02-10,01-01-03-02-04,SN,NS,1125.0
9416,01-01-01-02-10,01-01-03-02-05,SN,SN,800.0
9417,01-01-01-02-10,01-01-03-02-05,NS,NS,900.0
9418,01-01-01-02-10,01-01-03-02-05,NS,SN,1175.0
9419,01-01-01-02-10,01-01-03-02-05,SN,NS,1175.0
9420,01-01-01-02-10,01-01-03-02-06,SN,SN,850.0
9421,01-01-01-02-10,01-01-03-02-06,NS,NS,950.0
9422,01-01-01-02-10,01-01-03-02-06,NS,SN,1225.0
9423,01-01-01-02-10,01-01-03-02-06,SN,NS,1225.0
9424,01-01-01-02-10,01-01-03-02-07,SN,SN,900.0
9425,01-01-01-02-10,01-01-03-02-07,NS,NS,1000.0
9426,01-01-01-02-10,01-01-03-02-07,NS,SN,1275.0
9427,01-01-01-02-10,01-01-03-02-07,SN,NS,1275.0
9428,01-01-01-02-10,01-01-03-02-08,SN,SN,950.0
9429,01-01-01-02-10,01-01-03-02-08,NS,NS,1050.0
9430,01-01-01-02-10,01-01-03-02-08,NS,SN,1325.0
9431,01-01-01-02-10,01-01-03-02-08,SN,NS,1325.0
9432,01-01-01-02-10,01-01-03-02-09,SN,SN,1000.0
9433,01-01-01-02-10,01-01-03-02-09,NS,NS,1100.0
9434,01-01-01-02-10,01-01-03-02-09,NS,SN,1375.0
9435,01-01-01-02-10,01-01-03-02-09,SN,NS,1375.0
9436,01-01-01-02-10,01-01-03-02-10,SN,SN,1050.0
9437,01-01-01-02-10,01-01-03-02-10,NS,NS,1150.0
9438,01-01-01-02-10,01-01-03-02-10,NS,SN,1425.0
9439,01-01-01-02-10,01-01-03-02-10,SN,NS,1425.0
9440,01-01-01-02-10,01-01-03-03-01,SN,SN,652.319438302546
9441,01-01-01-02-10,01-01-03-03-01,NS,NS,752.3194383025459
9442,01-01-01-02-10,01-01-03-03-01,NS,SN,1027.31943830255
9443,01-01-01-02-10,01-01-03-03-01,SN,NS,1027.31943830255
9444,01-01-01-02-10,01-01-03-03-02,SN,SN,702.3194383025459
9445,01-01-01-02-10,01-01-03-03-02,NS,NS,802.3194383025459
9446,01-01-01-02-10,01-01-03-03-02,NS,SN,1077.31943830255
9447,01-01-01-02-10,01-01-03-03-02,SN,NS,1077.31943830255
9448,01-01-01-02-10,01-01-03-03-03,SN,SN,752.3194383025459
9449,01-01-01-02-10,01-01-03-03-03,NS,NS,852.3194383025459
9450,01-01-01-02-10,01-01-03-03-03,NS,SN,1127.31943830255
9451,01-01-01-02-10,01-01-03-03-03,SN,NS,1127.31943830255
9452,01-01-01-02-10,01-01-03-03-04,SN,SN,802.3194383025459
9453,01-01-01-02-10,01-01-03-03-04,NS,NS,902.3194383025459
9454,01-01-01-02-10,01-01-03-03-04,NS,SN,1177.31943830255
9455,01-01-01-02-10,01-01-03-03-04,SN,NS,1177.31943830255
9456,01-01-01-02-10,01-01-03-03-05,SN,SN,852.3194383025459
9457,01-01-01-02-10,01-01-03-03-05,NS,NS,952.3194383025459
9458,01-01-01-02-10,01-01-03-03-05,NS,SN,1227.31943830255
9459,01-01-01-02-10,01-01-03-03-05,SN,NS,1227.31943830255
9460,01-01-01-02-10,01-01-03-03-06,SN,SN,902.3194383025459
9461,01-01-01-02-10,01-01-03-03-06,NS,NS,1002.31943830255
9462,01-01-01-02-10,01-01-03-03-06,NS,SN,1277.31943830255
9463,01-01-01-02-10,01-01-03-03-06,SN,NS,1277.31943830255
9464,01-01-01-02-10,01-01-03-03-07,SN,SN,952.3194383025459
9465,01-01-01-02-10,01-01-03-03-07,NS,NS,1052.31943830255
9466,01-01-01-02-10,01-01-03-03-07,NS,SN,1327.31943830255
9467,01-01-01-02-10,01-01-03-03-07,SN,NS,1327.31943830255
9468,01-01-01-02-10,01-01-03-03-08,SN,SN,1002.31943830255
9469,01-01-01-02-10,01-01-03-03-08,NS,NS,1102.31943830255
9470,01-01-01-02-10,01-01-03-03-08,NS,SN,1377.31943830255
9471,01-01-01-02-10,01-01-03-03-08,SN,NS,1377.31943830255
9472,01-01-01-02-10,01-01-03-03-09,SN,SN,1052.31943830255
9473,01-01-01-02-10,01-01-03-03-09,NS,NS,1152.31943830255
9474,01-01-01-02-10,01-01-03-03-09,NS,SN,1427.31943830255
9475,01-01-01-02-10,01-01-03-03-09,SN,NS,1427.31943830255
9476,01-01-01-02-10,01-01-03-03-10,SN,SN,1102.31943830255
9477,01-01-01-02-10,01-01-03-03-10,NS,NS,1202.31943830255
9478,01-01-01-02-10,01-01-03-03-10,NS,SN,1477.31943830255
9479,01-01-01-02-10,01-01-03-03-10,SN,NS,1477.31943830255
9480,01-01-01-02-10,01-01-03-04-01,SN,SN,704.6388766050909
9481,01-01-01-02-10,01-01-03-04-01,NS,NS,804.6388766050909
9482,01-01-01-02-10,01-01-03-04-01,NS,SN,1079.63887660509
9483,01-01-01-02-10,01-01-03-04-01,SN,NS,1079.63887660509
9484,01-01-01-02-10,01-01-03-04-02,SN,SN,754.6388766050909
9485,01-01-01-02-10,01-01-03-04-02,NS,NS,854.6388766050909
9486,01-01-01-02-10,01-01-03-04-02,NS,SN,1129.63887660509
9487,01-01-01-02-10,01-01-03-04-02,SN,NS,1129.63887660509
9488,01-01-01-02-10,01-01-03-04-03,SN,SN,804.6388766050909
9489,01-01-01-02-10,01-01-03-04-03,NS,NS,904.6388766050909
9490,01-01-01-02-10,01-01-03-04-03,NS,SN,1179.63887660509
9491,01-01-01-02-10,01-01-03-04-03,SN,NS,1179.63887660509
9492,01-01-01-02-10,01-01-03-04-04,SN,SN,854.6388766050909
9493,01-01-01-02-10,01-01-03-04-04,NS,NS,954.6388766050909
9494,01-01-01-02-10,01-01-03-04-04,NS,SN,1229.63887660509
9495,01-01-01-02-10,01-01-03-04-04,SN,NS,1229.63887660509
9496,01-01-01-02-10,01-01-03-04-05,SN,SN,904.6388766050909
9497,01-01-01-02-10,01-01-03-04-05,NS,NS,1004.63887660509
9498,01-01-01-02-10,01-01-03-04-05,NS,SN,1279.63887660509
9499,01-01-01-02-10,01-01-03-04-05,SN,NS,1279.63887660509
9500,01-01-01-02-10,01-01-03-04-06,SN,SN,954.6388766050909
9501,01-01-01-02-10,01-01-03-04-06,NS,NS,1054.63887660509
9502,01-01-01-02-10,01-01-03-04-06,NS,SN,1329.63887660509
9503,01-01-01-02-10,01-01-03-04-06,SN,NS,1329.63887660509
9504,01-01-01-02-10,01-01-03-04-07,SN,SN,1004.63887660509
9505,01-01-01-02-10,01-01-03-04-07,NS,NS,1104.63887660509
9506,01-01-01-02-10,01-01-03-04-07,NS,SN,1379.63887660509
9507,01-01-01-02-10,01-01-03-04-07,SN,NS,1379.63887660509
9508,01-01-01-02-10,01-01-03-04-08,SN,SN,1054.63887660509
9509,01-01-01-02-10,01-01-03-04-08,NS,NS,1154.63887660509
9510,01-01-01-02-10,01-01-03-04-08,NS,SN,1429.63887660509
9511,01-01-01-02-10,01-01-03-04-08,SN,NS,1429.63887660509
9512,01-01-01-02-10,01-01-03-04-09,SN,SN,1104.63887660509
9513,01-01-01-02-10,01-01-03-04-09,NS,NS,1204.63887660509
9514,01-01-01-02-10,01-01-03-04-09,NS,SN,1479.63887660509
9515,01-01-01-02-10,01-01-03-04-09,SN,NS,1479.63887660509
9516,01-01-01-02-10,01-01-03-04-10,SN,SN,1154.63887660509
9517,01-01-01-02-10,01-01-03-04-10,NS,NS,1254.63887660509
9518,01-01-01-02-10,01-01-03-04-10,NS,SN,1529.63887660509
9519,01-01-01-02-10,01-01-03-04-10,SN,NS,1529.63887660509
9520,01-01-01-03-01,01-01-01-01-01,SN,SN,154.638876605091
9521,01-01-01-03-01,01-01-01-01-01,NS,NS,154.638876605091
9522,01-01-01-03-01,01-01-01-01-01,NS,SN,429.638876605091
9523,01-01-01-03-01,01-01-01-01-01,SN,NS,429.638876605091
9524,01-01-01-03-01,01-01-01-01-02,SN,SN,104.638876605091
9525,01-01-01-03-01,01-01-01-01-02,NS,NS,204.638876605091
9526,01-01-01-03-01,01-01-01-01-02,NS,SN,479.638876605091
9527,01-01-01-03-01,01-01-01-01-02,SN,NS,479.638876605091
9528,01-01-01-03-01,01-01-01-01-03,SN,SN,154.638876605091
9529,01-01-01-03-01,01-01-01-01-03,NS,NS,254.638876605091
9530,01-01-01-03-01,01-01-01-01-03,NS,SN,529.638876605091
9531,01-01-01-03-01,01-01-01-01-03,SN,NS,529.638876605091
9532,01-01-01-03-01,01-01-01-01-04,SN,SN,204.638876605091
9533,01-01-01-03-01,01-01-01-01-04,NS,NS,304.638876605091
9534,01-01-01-03-01,01-01-01-01-04,NS,SN,579.638876605091
9535,01-01-01-03-01,01-01-01-01-04,SN,NS,579.638876605091
9536,01-01-01-03-01,01-01-01-01-05,SN,SN,254.638876605091
9537,01-01-01-03-01,01-01-01-01-05,NS,NS,354.638876605091
9538,01-01-01-03-01,01-01-01-01-05,NS,SN,629.638876605091
9539,01-01-01-03-01,01-01-01-01-05,SN,NS,629.638876605091
9540,01-01-01-03-01,01-01-01-01-06,SN,SN,304.638876605091
9541,01-01-01-03-01,01-01-01-01-06,NS,NS,404.638876605091
9542,01-01-01-03-01,01-01-01-01-06,NS,SN,679.638876605091
9543,01-01-01-03-01,01-01-01-01-06,SN,NS,679.638876605091
9544,01-01-01-03-01,01-01-01-01-07,SN,SN,354.638876605091
9545,01-01-01-03-01,01-01-01-01-07,NS,NS,454.638876605091
9546,01-01-01-03-01,01-01-01-01-07,NS,SN,729.6388766050909
9547,01-01-01-03-01,01-01-01-01-07,SN,NS,729.6388766050909
9548,01-01-01-03-01,01-01-01-01-08,SN,SN,404.638876605091
9549,01-01-01-03-01,01-01-01-01-08,NS,NS,504.638876605091
9550,01-01-01-03-01,01-01-01-01-08,NS,SN,779.6388766050909
9551,01-01-01-03-01,01-01-01-01-08,SN,NS,779.6388766050909
9552,01-01-01-03-01,01-01-01-01-09,SN,SN,454.638876605091
9553,01-01-01-03-01,01-01-01-01-09,NS,NS,554.638876605091
9554,01-01-01-03-01,01-01-01-01-09,NS,SN,829.6388766050909
9555,01-01-01-03-01,01-01-01-01-09,SN,NS,829.6388766050909
9556,01-01-01-03-01,01-01-01-01-10,SN,SN,504.638876605091
9557,01-01-01-03-01,01-01-01-01-10,NS,NS,604.638876605091
9558,01-01-01-03-01,01-01-01-01-10,NS,SN,879.6388766050909
9559,01-01-01-03-01,01-01-01-01-10,SN,NS,879.6388766050909
9560,01-01-01-03-01,01-01-01-02-01,SN,SN,102.319438302546
9561,01-01-01-03-01,01-01-01-02-01,NS,NS,102.319438302546
9562,01-01-01-03-01,01-01-01-02-01,NS,SN,377.319438302546
9563,01-01-01-03-01,01-01-01-02-01,SN,NS,377.319438302546
9564,01-01-01-03-01,01-01-01-02-02,SN,SN,52.319438302545606
9565,01-01-01-03-01,01-01-01-02-02,NS,NS,152.31943830254602
9566,01-01-01-03-01,01-01-01-02-02,NS,SN,427.319438302546
9567,01-01-01-03-01,01-01-01-02-02,SN,NS,427.319438302546
9568,01-01-01-03-01,01-01-01-02-03,SN,SN,102.319438302546
9569,01-01-01-03-01,01-01-01-02-03,NS,NS,202.31943830254602
9570,01-01-01-03-01,01-01-01-02-03,NS,SN,477.319438302546
9571,01-01-01-03-01,01-01-01-02-03,SN,NS,477.319438302546
9572,01-01-01-03-01,01-01-01-02-04,SN,SN,152.31943830254602
9573,01-01-01-03-01,01-01-01-02-04,NS,NS,252.31943830254602
9574,01-01-01-03-01,01-01-01-02-04,NS,SN,527.319438302546
9575,01-01-01-03-01,01-01-01-02-04,SN,NS,527.319438302546
9576,01-01-01-03-01,01-01-01-02-05,SN,SN,202.31943830254602
9577,01-01-01-03-01,01-01-01-02-05,NS,NS,302.319438302546
9578,01-01-01-03-01,01-01-01-02-05,NS,SN,577.319438302546
9579,01-01-01-03-01,01-01-01-02-05,SN,NS,577.319438302546
9580,01-01-01-03-01,01-01-01-02-06,SN,SN,252.31943830254602
9581,01-01-01-03-01,01-01-01-02-06,NS,NS,352.319438302546
9582,01-01-01-03-01,01-01-01-02-06,NS,SN,627.319438302546
9583,01-01-01-03-01,01-01-01-02-06,SN,NS,627.319438302546
9584,01-01-01-03-01,01-01-01-02-07,SN,SN,302.319438302546
9585,01-01-01-03-01,01-01-01-02-07,NS,NS,402.319438302546
9586,01-01-01-03-01,01-01-01-02-07,NS,SN,677.319438302546
9587,01-01-01-03-01,01-01-01-02-07,SN,NS,677.319438302546
9588,01-01-01-03-01,01-01-01-02-08,SN,SN,352.319438302546
9589,01-01-01-03-01,01-01-01-02-08,NS,NS,452.319438302546
9590,01-01-01-03-01,01-01-01-02-08,NS,SN,727.3194383025459
9591,01-01-01-03-01,01-01-01-02-08,SN,NS,727.3194383025459
9592,01-01-01-03-01,01-01-01-02-09,SN,SN,402.319438302546
9593,01-01-01-03-01,01-01-01-02-09,NS,NS,502.319438302546
9594,01-01-01-03-01,01-01-01-02-09,NS,SN,777.3194383025459
9595,01-01-01-03-01,01-01-01-02-09,SN,NS,777.3194383025459
9596,01-01-01-03-01,01-01-01-02-10,SN,SN,452.319438302546
9597,01-01-01-03-01,01-01-01-02-10,NS,NS,552.319438302546
9598,01-01-01-03-01,01-01-01-02-10,NS,SN,827.3194383025459
9599,01-01-01-03-01,01-01-01-02-10,SN,NS,827.3194383025459
9600,01-01-01-03-01,01-01-01-03-02,SN,SN,0.0
9601,01-01-01-03-01,01-01-01-03-02,NS,NS,100.0
9602,01-01-01-03-01,01-01-01-03-02,NS,SN,375.0
9603,01-01-01-03-01,01-01-01-03-02,SN,NS,375.0
9604,01-01-01-03-01,01-01-01-03-03,SN,SN,50.0
9605,01-01-01-03-01,01-01-01-03-03,NS,NS,150.0
9606,01-01-01-03-01,01-01-01-03-03,NS,SN,425.0
9607,01-01-01-03-01,01-01-01-03-03,SN,NS,425.0
9608,01-01-01-03-01,01-01-01-03-04,SN,SN,100.0
9609,01-01-01-03-01,01-01-01-03-04,NS,NS,200.0
9610,01-01-01-03-01,01-01-01-03-04,NS,SN,475.0
9611,01-01-01-03-01,01-01-01-03-04,SN,NS,475.0
9612,01-01-01-03-01,01-01-01-03-05,SN,SN,150.0
9613,01-01-01-03-01,01-01-01-03-05,NS,NS,250.0
9614,01-01-01-03-01,01-01-01-03-05,NS,SN,525.0
9615,01-01-01-03-01,01-01-01-03-05,SN,NS,525.0
9616,01-01-01-03-01,01-01-01-03-06,SN,SN,200.0
9617,01-01-01-03-01,01-01-01-03-06,NS,NS,300.0
9618,01-01-01-03-01,01-01-01-03-06,NS,SN,575.0
9619,01-01-01-03-01,01-01-01-03-06,SN,NS,575.0
9620,01-01-01-03-01,01-01-01-03-07,SN,SN,250.0
9621,01-01-01-03-01,01-01-01-03-07,NS,NS,350.0
9622,01-01-01-03-01,01-01-01-03-07,NS,SN,625.0
9623,01-01-01-03-01,01-01-01-03-07,SN,NS,625.0
9624,01-01-01-03-01,01-01-01-03-08,SN,SN,300.0
9625,01-01-01-03-01,01-01-01-03-08,NS,NS,400.0
9626,01-01-01-03-01,01-01-01-03-08,NS,SN,675.0
9627,01-01-01-03-01,01-01-01-03-08,SN,NS,675.0
9628,01-01-01-03-01,01-01-01-03-09,SN,SN,350.0
9629,01-01-01-03-01,01-01-01-03-09,NS,NS,450.0
9630,01-01-01-03-01,01-01-01-03-09,NS,SN,725.0
9631,01-01-01-03-01,01-01-01-03-09,SN,NS,725.0
9632,01-01-01-03-01,01-01-01-03-10,SN,SN,400.0
9633,01-01-01-03-01,01-01-01-03-10,NS,NS,500.0
9634,01-01-01-03-01,01-01-01-03-10,NS,SN,775.0
9635,01-01-01-03-01,01-01-01-03-10,SN,NS,775.0
9636,01-01-01-03-01,01-01-01-04-01,SN,SN,102.319438302546
9637,01-01-01-03-01,01-01-01-04-01,NS,NS,102.319438302546
9638,01-01-01-03-01,01-01-01-04-01,NS,SN,377.319438302546
9639,01-01-01-03-01,01-01-01-04-01,SN,NS,377.319438302546
9640,01-01-01-03-01,01-01-01-04-02,SN,SN,52.319438302545606
9641,01-01-01-03-01,01-01-01-04-02,NS,NS,152.31943830254602
9642,01-01-01-03-01,01-01-01-04-02,NS,SN,427.319438302546
9643,01-01-01-03-01,01-01-01-04-02,SN,NS,427.319438302546
9644,01-01-01-03-01,01-01-01-04-03,SN,SN,102.319438302546
9645,01-01-01-03-01,01-01-01-04-03,NS,NS,202.31943830254602
