,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
1024,01-01-01-02-03,01-01-02-04-08,SN,SN,854.6388766050909
1025,01-01-01-02-03,01-01-02-04-09,SN,SN,904.6388766050909
1026,01-01-01-02-03,01-01-02-04-10,SN,SN,954.6388766050909
1027,01-01-01-02-04,01-01-01-01-01,SN,SN,252.31943830254602
1028,01-01-01-02-04,01-01-01-01-02,SN,SN,202.31943830254602
1029,01-01-01-02-04,01-01-01-01-03,SN,SN,152.31943830254602
1030,01-01-01-02-04,01-01-01-01-04,SN,SN,102.319438302546
1031,01-01-01-02-04,01-01-01-01-05,SN,SN,52.319438302545606
1032,01-01-01-02-04,01-01-01-01-06,SN,SN,102.319438302546
1033,01-01-01-02-04,01-01-01-01-07,SN,SN,152.31943830254602
1034,01-01-01-02-04,01-01-01-01-08,SN,SN,202.31943830254602
1035,01-01-01-02-04,01-01-01-01-09,SN,SN,252.31943830254602
1036,01-01-01-02-04,01-01-01-01-10,SN,SN,302.319438302546
1037,01-01-01-02-04,01-01-01-02-01,SN,SN,200.0
1038,01-01-01-02-04,01-01-01-02-02,SN,SN,150.0
1039,01-01-01-02-04,01-01-01-02-03,SN,SN,100.0
1040,01-01-01-02-04,01-01-01-02-05,SN,SN,0.0
1041,01-01-01-02-04,01-01-01-02-06,SN,SN,50.0
1042,01-01-01-02-04,01-01-01-02-07,SN,SN,100.0
1043,01-01-01-02-04,01-01-01-02-08,SN,SN,150.0
1044,01-01-01-02-04,01-01-01-02-09,SN,SN,200.0
1045,01-01-01-02-04,01-01-01-02-10,SN,SN,250.0
1046,01-01-01-02-04,01-01-01-03-01,SN,SN,252.31943830254602
1047,01-01-01-02-04,01-01-01-03-02,SN,SN,202.31943830254602
1048,01-01-01-02-04,01-01-01-03-03,SN,SN,152.31943830254602
1049,01-01-01-02-04,01-01-01-03-04,SN,SN,102.319438302546
1050,01-01-01-02-04,01-01-01-03-05,SN,SN,52.319438302545606
1051,01-01-01-02-04,01-01-01-03-06,SN,SN,102.319438302546
1052,01-01-01-02-04,01-01-01-03-07,SN,SN,152.31943830254602
1053,01-01-01-02-04,01-01-01-03-08,SN,SN,202.31943830254602
1054,01-01-01-02-04,01-01-01-03-09,SN,SN,252.31943830254602
1055,01-01-01-02-04,01-01-01-03-10,SN,SN,302.319438302546
1056,01-01-01-02-04,01-01-01-04-01,SN,SN,304.638876605091
1057,01-01-01-02-04,01-01-01-04-02,SN,SN,254.638876605091
1058,01-01-01-02-04,01-01-01-04-03,SN,SN,204.638876605091
1059,01-01-01-02-04,01-01-01-04-04,SN,SN,154.638876605091
1060,01-01-01-02-04,01-01-01-04-05,SN,SN,104.638876605091
1061,01-01-01-02-04,01-01-01-04-06,SN,SN,154.638876605091
1062,01-01-01-02-04,01-01-01-04-07,SN,SN,204.638876605091
1063,01-01-01-02-04,01-01-01-04-08,SN,SN,254.638876605091
1064,01-01-01-02-04,01-01-01-04-09,SN,SN,304.638876605091
1065,01-01-01-02-04,01-01-01-04-10,SN,SN,354.638876605091
1066,01-01-01-02-04,01-01-02-01-01,SN,SN,402.319438302546
1067,01-01-01-02-04,01-01-02-01-02,SN,SN,452.319438302546
1068,01-01-01-02-04,01-01-02-01-03,SN,SN,502.319438302546
1069,01-01-01-02-04,01-01-02-01-04,SN,SN,552.319438302546
1070,01-01-01-02-04,01-01-02-01-05,SN,SN,602.319438302546
1071,01-01-01-02-04,01-01-02-01-06,SN,SN,652.319438302546
1072,01-01-01-02-04,01-01-02-01-07,SN,SN,702.3194383025459
1073,01-01-01-02-04,01-01-02-01-08,SN,SN,752.3194383025459
1074,01-01-01-02-04,01-01-02-01-09,SN,SN,802.3194383025459
1075,01-01-01-02-04,01-01-02-01-10,SN,SN,852.3194383025459
1076,01-01-01-02-04,01-01-02-02-01,SN,SN,350.0
1077,01-01-01-02-04,01-01-02-02-02,SN,SN,400.0
1078,01-01-01-02-04,01-01-02-02-03,SN,SN,450.0
1079,01-01-01-02-04,01-01-02-02-04,SN,SN,500.0
1080,01-01-01-02-04,01-01-02-02-05,SN,SN,550.0
1081,01-01-01-02-04,01-01-02-02-06,SN,SN,600.0
1082,01-01-01-02-04,01-01-02-02-07,SN,SN,650.0
1083,01-01-01-02-04,01-01-02-02-08,SN,SN,700.0
1084,01-01-01-02-04,01-01-02-02-09,SN,SN,750.0
1085,01-01-01-02-04,01-01-02-02-10,SN,SN,800.0
1086,01-01-01-02-04,01-01-02-03-01,SN,SN,402.319438302546
1087,01-01-01-02-04,01-01-02-03-02,SN,SN,452.319438302546
1088,01-01-01-02-04,01-01-02-03-03,SN,SN,502.319438302546
1089,01-01-01-02-04,01-01-02-03-04,SN,SN,552.319438302546
1090,01-01-01-02-04,01-01-02-03-05,SN,SN,602.319438302546
1091,01-01-01-02-04,01-01-02-03-06,SN,SN,652.319438302546
1092,01-01-01-02-04,01-01-02-03-07,SN,SN,702.3194383025459
1093,01-01-01-02-04,01-01-02-03-08,SN,SN,752.3194383025459
1094,01-01-01-02-04,01-01-02-03-09,SN,SN,802.3194383025459
1095,01-01-01-02-04,01-01-02-03-10,SN,SN,852.3194383025459
1096,01-01-01-02-04,01-01-02-04-01,SN,SN,454.638876605091
1097,01-01-01-02-04,01-01-02-04-02,SN,SN,504.638876605091
1098,01-01-01-02-04,01-01-02-04-03,SN,SN,554.638876605091
1099,01-01-01-02-04,01-01-02-04-04,SN,SN,604.638876605091
1100,01-01-01-02-04,01-01-02-04-05,SN,SN,654.638876605091
1101,01-01-01-02-04,01-01-02-04-06,SN,SN,704.6388766050909
1102,01-01-01-02-04,01-01-02-04-07,SN,SN,754.6388766050909
1103,01-01-01-02-04,01-01-02-04-08,SN,SN,804.6388766050909
1104,01-01-01-02-04,01-01-02-04-09,SN,SN,854.6388766050909
1105,01-01-01-02-04,01-01-02-04-10,SN,SN,904.6388766050909
1106,01-01-01-02-05,01-01-01-01-01,SN,SN,302.319438302546
1107,01-01-01-02-05,01-01-01-01-02,SN,SN,252.31943830254602
1108,01-01-01-02-05,01-01-01-01-03,SN,SN,202.31943830254602
1109,01-01-01-02-05,01-01-01-01-04,SN,SN,152.31943830254602
1110,01-01-01-02-05,01-01-01-01-05,SN,SN,102.319438302546
1111,01-01-01-02-05,01-01-01-01-06,SN,SN,52.319438302545606
1112,01-01-01-02-05,01-01-01-01-07,SN,SN,102.319438302546
1113,01-01-01-02-05,01-01-01-01-08,SN,SN,152.31943830254602
1114,01-01-01-02-05,01-01-01-01-09,SN,SN,202.31943830254602
1115,01-01-01-02-05,01-01-01-01-10,SN,SN,252.31943830254602
1116,01-01-01-02-05,01-01-01-02-01,SN,SN,250.0
1117,01-01-01-02-05,01-01-01-02-02,SN,SN,200.0
1118,01-01-01-02-05,01-01-01-02-03,SN,SN,150.0
1119,01-01-01-02-05,01-01-01-02-04,SN,SN,100.0
1120,01-01-01-02-05,01-01-01-02-06,SN,SN,0.0
1121,01-01-01-02-05,01-01-01-02-07,SN,SN,50.0
1122,01-01-01-02-05,01-01-01-02-08,SN,SN,100.0
1123,01-01-01-02-05,01-01-01-02-09,SN,SN,150.0
1124,01-01-01-02-05,01-01-01-02-10,SN,SN,200.0
1125,01-01-01-02-05,01-01-01-03-01,SN,SN,302.319438302546
1126,01-01-01-02-05,01-01-01-03-02,SN,SN,252.31943830254602
1127,01-01-01-02-05,01-01-01-03-03,SN,SN,202.31943830254602
1128,01-01-01-02-05,01-01-01-03-04,SN,SN,152.31943830254602
1129,01-01-01-02-05,01-01-01-03-05,SN,SN,102.319438302546
1130,01-01-01-02-05,01-01-01-03-06,SN,SN,52.319438302545606
1131,01-01-01-02-05,01-01-01-03-07,SN,SN,102.319438302546
1132,01-01-01-02-05,01-01-01-03-08,SN,SN,152.31943830254602
1133,01-01-01-02-05,01-01-01-03-09,SN,SN,202.31943830254602
1134,01-01-01-02-05,01-01-01-03-10,SN,SN,252.31943830254602
1135,01-01-01-02-05,01-01-01-04-01,SN,SN,354.638876605091
1136,01-01-01-02-05,01-01-01-04-02,SN,SN,304.638876605091
1137,01-01-01-02-05,01-01-01-04-03,SN,SN,254.638876605091
1138,01-01-01-02-05,01-01-01-04-04,SN,SN,204.638876605091
1139,01-01-01-02-05,01-01-01-04-05,SN,SN,154.638876605091
1140,01-01-01-02-05,01-01-01-04-06,SN,SN,104.638876605091
1141,01-01-01-02-05,01-01-01-04-07,SN,SN,154.638876605091
1142,01-01-01-02-05,01-01-01-04-08,SN,SN,204.638876605091
1143,01-01-01-02-05,01-01-01-04-09,SN,SN,254.638876605091
1144,01-01-01-02-05,01-01-01-04-10,SN,SN,304.638876605091
1145,01-01-01-02-05,01-01-02-01-01,SN,SN,352.319438302546
1146,01-01-01-02-05,01-01-02-01-02,SN,SN,402.319438302546
1147,01-01-01-02-05,01-01-02-01-03,SN,SN,452.319438302546
1148,01-01-01-02-05,01-01-02-01-04,SN,SN,502.319438302546
1149,01-01-01-02-05,01-01-02-01-05,SN,SN,552.319438302546
1150,01-01-01-02-05,01-01-02-01-06,SN,SN,602.319438302546
1151,01-01-01-02-05,01-01-02-01-07,SN,SN,652.319438302546
1152,01-01-01-02-05,01-01-02-01-08,SN,SN,702.3194383025459
1153,01-01-01-02-05,01-01-02-01-09,SN,SN,752.3194383025459
1154,01-01-01-02-05,01-01-02-01-10,SN,SN,802.3194383025459
1155,01-01-01-02-05,01-01-02-02-01,SN,SN,300.0
1156,01-01-01-02-05,01-01-02-02-02,SN,SN,350.0
1157,01-01-01-02-05,01-01-02-02-03,SN,SN,400.0
1158,01-01-01-02-05,01-01-02-02-04,SN,SN,450.0
1159,01-01-01-02-05,01-01-02-02-05,SN,SN,500.0
1160,01-01-01-02-05,01-01-02-02-06,SN,SN,550.0
1161,01-01-01-02-05,01-01-02-02-07,SN,SN,600.0
1162,01-01-01-02-05,01-01-02-02-08,SN,SN,650.0
1163,01-01-01-02-05,01-01-02-02-09,SN,SN,700.0
1164,01-01-01-02-05,01-01-02-02-10,SN,SN,750.0
1165,01-01-01-02-05,01-01-02-03-01,SN,SN,352.319438302546
1166,01-01-01-02-05,01-01-02-03-02,SN,SN,402.319438302546
1167,01-01-01-02-05,01-01-02-03-03,SN,SN,452.319438302546
1168,01-01-01-02-05,01-01-02-03-04,SN,SN,502.319438302546
1169,01-01-01-02-05,01-01-02-03-05,SN,SN,552.319438302546
1170,01-01-01-02-05,01-01-02-03-06,SN,SN,602.319438302546
1171,01-01-01-02-05,01-01-02-03-07,SN,SN,652.319438302546
1172,01-01-01-02-05,01-01-02-03-08,SN,SN,702.3194383025459
1173,01-01-01-02-05,01-01-02-03-09,SN,SN,752.3194383025459
1174,01-01-01-02-05,01-01-02-03-10,SN,SN,802.3194383025459
1175,01-01-01-02-05,01-01-02-04-01,SN,SN,404.638876605091
1176,01-01-01-02-05,01-01-02-04-02,SN,SN,454.638876605091
1177,01-01-01-02-05,01-01-02-04-03,SN,SN,504.638876605091
1178,01-01-01-02-05,01-01-02-04-04,SN,SN,554.638876605091
1179,01-01-01-02-05,01-01-02-04-05,SN,SN,604.638876605091
1180,01-01-01-02-05,01-01-02-04-06,SN,SN,654.638876605091
1181,01-01-01-02-05,01-01-02-04-07,SN,SN,704.6388766050909
1182,01-01-01-02-05,01-01-02-04-08,SN,SN,754.6388766050909
1183,01-01-01-02-05,01-01-02-04-09,SN,SN,804.6388766050909
1184,01-01-01-02-05,01-01-02-04-10,SN,SN,854.6388766050909
1185,01-01-01-02-06,01-01-01-01-01,SN,SN,352.319438302546
1186,01-01-01-02-06,01-01-01-01-02,SN,SN,302.319438302546
1187,01-01-01-02-06,01-01-01-01-03,SN,SN,252.31943830254602
1188,01-01-01-02-06,01-01-01-01-04,SN,SN,202.31943830254602
1189,01-01-01-02-06,01-01-01-01-05,SN,SN,152.31943830254602
1190,01-01-01-02-06,01-01-01-01-06,SN,SN,102.319438302546
1191,01-01-01-02-06,01-01-01-01-07,SN,SN,52.319438302545606
1192,01-01-01-02-06,01-01-01-01-08,SN,SN,102.319438302546
1193,01-01-01-02-06,01-01-01-01-09,SN,SN,152.31943830254602
1194,01-01-01-02-06,01-01-01-01-10,SN,SN,202.31943830254602
1195,01-01-01-02-06,01-01-01-02-01,SN,SN,300.0
1196,01-01-01-02-06,01-01-01-02-02,SN,SN,250.0
1197,01-01-01-02-06,01-01-01-02-03,SN,SN,200.0
1198,01-01-01-02-06,01-01-01-02-04,SN,SN,150.0
1199,01-01-01-02-06,01-01-01-02-05,SN,SN,100.0
1200,01-01-01-02-06,01-01-01-02-07,SN,SN,0.0
1201,01-01-01-02-06,01-01-01-02-08,SN,SN,50.0
1202,01-01-01-02-06,01-01-01-02-09,SN,SN,100.0
1203,01-01-01-02-06,01-01-01-02-10,SN,SN,150.0
1204,01-01-01-02-06,01-01-01-03-01,SN,SN,352.319438302546
1205,01-01-01-02-06,01-01-01-03-02,SN,SN,302.319438302546
1206,01-01-01-02-06,01-01-01-03-03,SN,SN,252.31943830254602
1207,01-01-01-02-06,01-01-01-03-04,SN,SN,202.31943830254602
1208,01-01-01-02-06,01-01-01-03-05,SN,SN,152.31943830254602
1209,01-01-01-02-06,01-01-01-03-06,SN,SN,102.319438302546
1210,01-01-01-02-06,01-01-01-03-07,SN,SN,52.319438302545606
1211,01-01-01-02-06,01-01-01-03-08,SN,SN,102.319438302546
1212,01-01-01-02-06,01-01-01-03-09,SN,SN,152.31943830254602
1213,01-01-01-02-06,01-01-01-03-10,SN,SN,202.31943830254602
1214,01-01-01-02-06,01-01-01-04-01,SN,SN,404.638876605091
1215,01-01-01-02-06,01-01-01-04-02,SN,SN,354.638876605091
1216,01-01-01-02-06,01-01-01-04-03,SN,SN,304.638876605091
1217,01-01-01-02-06,01-01-01-04-04,SN,SN,254.638876605091
1218,01-01-01-02-06,01-01-01-04-05,SN,SN,204.638876605091
1219,01-01-01-02-06,01-01-01-04-06,SN,SN,154.638876605091
1220,01-01-01-02-06,01-01-01-04-07,SN,SN,104.638876605091
1221,01-01-01-02-06,01-01-01-04-08,SN,SN,154.638876605091
1222,01-01-01-02-06,01-01-01-04-09,SN,SN,204.638876605091
1223,01-01-01-02-06,01-01-01-04-10,SN,SN,254.638876605091
1224,01-01-01-02-06,01-01-02-01-01,SN,SN,302.319438302546
1225,01-01-01-02-06,01-01-02-01-02,SN,SN,352.319438302546
1226,01-01-01-02-06,01-01-02-01-03,SN,SN,402.319438302546
1227,01-01-01-02-06,01-01-02-01-04,SN,SN,452.319438302546
1228,01-01-01-02-06,01-01-02-01-05,SN,SN,502.319438302546
1229,01-01-01-02-06,01-01-02-01-06,SN,SN,552.319438302546
1230,01-01-01-02-06,01-01-02-01-07,SN,SN,602.319438302546
1231,01-01-01-02-06,01-01-02-01-08,SN,SN,652.319438302546
1232,01-01-01-02-06,01-01-02-01-09,SN,SN,702.3194383025459
1233,01-01-01-02-06,01-01-02-01-10,SN,SN,752.3194383025459
1234,01-01-01-02-06,01-01-02-02-01,SN,SN,250.0
1235,01-01-01-02-06,01-01-02-02-02,SN,SN,300.0
1236,01-01-01-02-06,01-01-02-02-03,SN,SN,350.0
1237,01-01-01-02-06,01-01-02-02-04,SN,SN,400.0
1238,01-01-01-02-06,01-01-02-02-05,SN,SN,450.0
1239,01-01-01-02-06,01-01-02-02-06,SN,SN,500.0
1240,01-01-01-02-06,01-01-02-02-07,SN,SN,550.0
1241,01-01-01-02-06,01-01-02-02-08,SN,SN,600.0
1242,01-01-01-02-06,01-01-02-02-09,SN,SN,650.0
1243,01-01-01-02-06,01-01-02-02-10,SN,SN,700.0
1244,01-01-01-02-06,01-01-02-03-01,SN,SN,302.319438302546
1245,01-01-01-02-06,01-01-02-03-02,SN,SN,352.319438302546
1246,01-01-01-02-06,01-01-02-03-03,SN,SN,402.319438302546
1247,01-01-01-02-06,01-01-02-03-04,SN,SN,452.319438302546
1248,01-01-01-02-06,01-01-02-03-05,SN,SN,502.319438302546
1249,01-01-01-02-06,01-01-02-03-06,SN,SN,552.319438302546
1250,01-01-01-02-06,01-01-02-03-07,SN,SN,602.319438302546
1251,01-01-01-02-06,01-01-02-03-08,SN,SN,652.319438302546
1252,01-01-01-02-06,01-01-02-03-09,SN,SN,702.3194383025459
1253,01-01-01-02-06,01-01-02-03-10,SN,SN,752.3194383025459
1254,01-01-01-02-06,01-01-02-04-01,SN,SN,354.638876605091
1255,01-01-01-02-06,01-01-02-04-02,SN,SN,404.638876605091
1256,01-01-01-02-06,01-01-02-04-03,SN,SN,454.638876605091
1257,01-01-01-02-06,01-01-02-04-04,SN,SN,504.638876605091
1258,01-01-01-02-06,01-01-02-04-05,SN,SN,554.638876605091
1259,01-01-01-02-06,01-01-02-04-06,SN,SN,604.638876605091
1260,01-01-01-02-06,01-01-02-04-07,SN,SN,654.638876605091
1261,01-01-01-02-06,01-01-02-04-08,SN,SN,704.6388766050909
1262,01-01-01-02-06,01-01-02-04-09,SN,SN,754.6388766050909
1263,01-01-01-02-06,01-01-02-04-10,SN,SN,804.6388766050909
1264,01-01-01-02-07,01-01-01-01-01,SN,SN,402.319438302546
1265,01-01-01-02-07,01-01-01-01-02,SN,SN,352.319438302546
1266,01-01-01-02-07,01-01-01-01-03,SN,SN,302.319438302546
1267,01-01-01-02-07,01-01-01-01-04,SN,SN,252.31943830254602
1268,01-01-01-02-07,01-01-01-01-05,SN,SN,202.31943830254602
1269,01-01-01-02-07,01-01-01-01-06,SN,SN,152.31943830254602
1270,01-01-01-02-07,01-01-01-01-07,SN,SN,102.319438302546
1271,01-01-01-02-07,01-01-01-01-08,SN,SN,52.319438302545606
1272,01-01-01-02-07,01-01-01-01-09,SN,SN,102.319438302546
1273,01-01-01-02-07,01-01-01-01-10,SN,SN,152.31943830254602
1274,01-01-01-02-07,01-01-01-02-01,SN,SN,350.0
1275,01-01-01-02-07,01-01-01-02-02,SN,SN,300.0
1276,01-01-01-02-07,01-01-01-02-03,SN,SN,250.0
1277,01-01-01-02-07,01-01-01-02-04,SN,SN,200.0
1278,01-01-01-02-07,01-01-01-02-05,SN,SN,150.0
1279,01-01-01-02-07,01-01-01-02-06,SN,SN,100.0
1280,01-01-01-02-07,01-01-01-02-08,SN,SN,0.0
1281,01-01-01-02-07,01-01-01-02-09,SN,SN,50.0
1282,01-01-01-02-07,01-01-01-02-10,SN,SN,100.0
1283,01-01-01-02-07,01-01-01-03-01,SN,SN,402.319438302546
1284,01-01-01-02-07,01-01-01-03-02,SN,SN,352.319438302546
1285,01-01-01-02-07,01-01-01-03-03,SN,SN,302.319438302546
1286,01-01-01-02-07,01-01-01-03-04,SN,SN,252.31943830254602
1287,01-01-01-02-07,01-01-01-03-05,SN,SN,202.31943830254602
1288,01-01-01-02-07,01-01-01-03-06,SN,SN,152.31943830254602
1289,01-01-01-02-07,01-01-01-03-07,SN,SN,102.319438302546
1290,01-01-01-02-07,01-01-01-03-08,SN,SN,52.319438302545606
1291,01-01-01-02-07,01-01-01-03-09,SN,SN,102.319438302546
1292,01-01-01-02-07,01-01-01-03-10,SN,SN,152.31943830254602
1293,01-01-01-02-07,01-01-01-04-01,SN,SN,454.638876605091
1294,01-01-01-02-07,01-01-01-04-02,SN,SN,404.638876605091
1295,01-01-01-02-07,01-01-01-04-03,SN,SN,354.638876605091
1296,01-01-01-02-07,01-01-01-04-04,SN,SN,304.638876605091
1297,01-01-01-02-07,01-01-01-04-05,SN,SN,254.638876605091
1298,01-01-01-02-07,01-01-01-04-06,SN,SN,204.638876605091
1299,01-01-01-02-07,01-01-01-04-07,SN,SN,154.638876605091
1300,01-01-01-02-07,01-01-01-04-08,SN,SN,104.638876605091
1301,01-01-01-02-07,01-01-01-04-09,SN,SN,154.638876605091
1302,01-01-01-02-07,01-01-01-04-10,SN,SN,204.638876605091
1303,01-01-01-02-07,01-01-02-01-01,SN,SN,252.31943830254602
1304,01-01-01-02-07,01-01-02-01-02,SN,SN,302.319438302546
1305,01-01-01-02-07,01-01-02-01-03,SN,SN,352.319438302546
1306,01-01-01-02-07,01-01-02-01-04,SN,SN,402.319438302546
1307,01-01-01-02-07,01-01-02-01-05,SN,SN,452.319438302546
1308,01-01-01-02-07,01-01-02-01-06,SN,SN,502.319438302546
1309,01-01-01-02-07,01-01-02-01-07,SN,SN,552.319438302546
1310,01-01-01-02-07,01-01-02-01-08,SN,SN,602.319438302546
1311,01-01-01-02-07,01-01-02-01-09,SN,SN,652.319438302546
1312,01-01-01-02-07,01-01-02-01-10,SN,SN,702.3194383025459
1313,01-01-01-02-07,01-01-02-02-01,SN,SN,200.0
1314,01-01-01-02-07,01-01-02-02-02,SN,SN,250.0
1315,01-01-01-02-07,01-01-02-02-03,SN,SN,300.0
1316,01-01-01-02-07,01-01-02-02-04,SN,SN,350.0
1317,01-01-01-02-07,01-01-02-02-05,SN,SN,400.0
1318,01-01-01-02-07,01-01-02-02-06,SN,SN,450.0
1319,01-01-01-02-07,01-01-02-02-07,SN,SN,500.0
1320,01-01-01-02-07,01-01-02-02-08,SN,SN,550.0
1321,01-01-01-02-07,01-01-02-02-09,SN,SN,600.0
1322,01-01-01-02-07,01-01-02-02-10,SN,SN,650.0
1323,01-01-01-02-07,01-01-02-03-01,SN,SN,252.31943830254602
1324,01-01-01-02-07,01-01-02-03-02,SN,SN,302.319438302546
1325,01-01-01-02-07,01-01-02-03-03,SN,SN,352.319438302546
1326,01-01-01-02-07,01-01-02-03-04,SN,SN,402.319438302546
1327,01-01-01-02-07,01-01-02-03-05,SN,SN,452.319438302546
1328,01-01-01-02-07,01-01-02-03-06,SN,SN,502.319438302546
1329,01-01-01-02-07,01-01-02-03-07,SN,SN,552.319438302546
1330,01-01-01-02-07,01-01-02-03-08,SN,SN,602.319438302546
1331,01-01-01-02-07,01-01-02-03-09,SN,SN,652.319438302546
1332,01-01-01-02-07,01-01-02-03-10,SN,SN,702.3194383025459
1333,01-01-01-02-07,01-01-02-04-01,SN,SN,304.638876605091
1334,01-01-01-02-07,01-01-02-04-02,SN,SN,354.638876605091
1335,01-01-01-02-07,01-01-02-04-03,SN,SN,404.638876605091
1336,01-01-01-02-07,01-01-02-04-04,SN,SN,454.638876605091
1337,01-01-01-02-07,01-01-02-04-05,SN,SN,504.638876605091
1338,01-01-01-02-07,01-01-02-04-06,SN,SN,554.638876605091
1339,01-01-01-02-07,01-01-02-04-07,SN,SN,604.638876605091
1340,01-01-01-02-07,01-01-02-04-08,SN,SN,654.638876605091
1341,01-01-01-02-07,01-01-02-04-09,SN,SN,704.6388766050909
1342,01-01-01-02-07,01-01-02-04-10,SN,SN,754.6388766050909
1343,01-01-01-02-08,01-01-01-01-01,SN,SN,452.319438302546
1344,01-01-01-02-08,01-01-01-01-02,SN,SN,402.319438302546
1345,01-01-01-02-08,01-01-01-01-03,SN,SN,352.319438302546
1346,01-01-01-02-08,01-01-01-01-04,SN,SN,302.319438302546
1347,01-01-01-02-08,01-01-01-01-05,SN,SN,252.31943830254602
1348,01-01-01-02-08,01-01-01-01-06,SN,SN,202.31943830254602
1349,01-01-01-02-08,01-01-01-01-07,SN,SN,152.31943830254602
1350,01-01-01-02-08,01-01-01-01-08,SN,SN,102.319438302546
1351,01-01-01-02-08,01-01-01-01-09,SN,SN,52.319438302545606
1352,01-01-01-02-08,01-01-01-01-10,SN,SN,102.319438302546
1353,01-01-01-02-08,01-01-01-02-01,SN,SN,400.0
1354,01-01-01-02-08,01-01-01-02-02,SN,SN,350.0
1355,01-01-01-02-08,01-01-01-02-03,SN,SN,300.0
1356,01-01-01-02-08,01-01-01-02-04,SN,SN,250.0
1357,01-01-01-02-08,01-01-01-02-05,SN,SN,200.0
1358,01-01-01-02-08,01-01-01-02-06,SN,SN,150.0
1359,01-01-01-02-08,01-01-01-02-07,SN,SN,100.0
1360,01-01-01-02-08,01-01-01-02-09,SN,SN,0.0
1361,01-01-01-02-08,01-01-01-02-10,SN,SN,50.0
1362,01-01-01-02-08,01-01-01-03-01,SN,SN,452.319438302546
1363,01-01-01-02-08,01-01-01-03-02,SN,SN,402.319438302546
1364,01-01-01-02-08,01-01-01-03-03,SN,SN,352.319438302546
1365,01-01-01-02-08,01-01-01-03-04,SN,SN,302.319438302546
1366,01-01-01-02-08,01-01-01-03-05,SN,SN,252.31943830254602
1367,01-01-01-02-08,01-01-01-03-06,SN,SN,202.31943830254602
1368,01-01-01-02-08,01-01-01-03-07,SN,SN,152.31943830254602
1369,01-01-01-02-08,01-01-01-03-08,SN,SN,102.319438302546
1370,01-01-01-02-08,01-01-01-03-09,SN,SN,52.319438302545606
1371,01-01-01-02-08,01-01-01-03-10,SN,SN,102.319438302546
1372,01-01-01-02-08,01-01-01-04-01,SN,SN,504.638876605091
1373,01-01-01-02-08,01-01-01-04-02,SN,SN,454.638876605091
1374,01-01-01-02-08,01-01-01-04-03,SN,SN,404.638876605091
1375,01-01-01-02-08,01-01-01-04-04,SN,SN,354.638876605091
1376,01-01-01-02-08,01-01-01-04-05,SN,SN,304.638876605091
1377,01-01-01-02-08,01-01-01-04-06,SN,SN,254.638876605091
1378,01-01-01-02-08,01-01-01-04-07,SN,SN,204.638876605091
1379,01-01-01-02-08,01-01-01-04-08,SN,SN,154.638876605091
1380,01-01-01-02-08,01-01-01-04-09,SN,SN,104.638876605091
1381,01-01-01-02-08,01-01-01-04-10,SN,SN,154.638876605091
1382,01-01-01-02-08,01-01-02-01-01,SN,SN,202.31943830254602
1383,01-01-01-02-08,01-01-02-01-02,SN,SN,252.31943830254602
1384,01-01-01-02-08,01-01-02-01-03,SN,SN,302.319438302546
1385,01-01-01-02-08,01-01-02-01-04,SN,SN,352.319438302546
1386,01-01-01-02-08,01-01-02-01-05,SN,SN,402.319438302546
1387,01-01-01-02-08,01-01-02-01-06,SN,SN,452.319438302546
1388,01-01-01-02-08,01-01-02-01-07,SN,SN,502.319438302546
1389,01-01-01-02-08,01-01-02-01-08,SN,SN,552.319438302546
1390,01-01-01-02-08,01-01-02-01-09,SN,SN,602.319438302546
1391,01-01-01-02-08,01-01-02-01-10,SN,SN,652.319438302546
1392,01-01-01-02-08,01-01-02-02-01,SN,SN,150.0
1393,01-01-01-02-08,01-01-02-02-02,SN,SN,200.0
1394,01-01-01-02-08,01-01-02-02-03,SN,SN,250.0
1395,01-01-01-02-08,01-01-02-02-04,SN,SN,300.0
1396,01-01-01-02-08,01-01-02-02-05,SN,SN,350.0
1397,01-01-01-02-08,01-01-02-02-06,SN,SN,400.0
1398,01-01-01-02-08,01-01-02-02-07,SN,SN,450.0
1399,01-01-01-02-08,01-01-02-02-08,SN,SN,500.0
1400,01-01-01-02-08,01-01-02-02-09,SN,SN,550.0
1401,01-01-01-02-08,01-01-02-02-10,SN,SN,600.0
1402,01-01-01-02-08,01-01-02-03-01,SN,SN,202.31943830254602
1403,01-01-01-02-08,01-01-02-03-02,SN,SN,252.31943830254602
1404,01-01-01-02-08,01-01-02-03-03,SN,SN,302.319438302546
1405,01-01-01-02-08,01-01-02-03-04,SN,SN,352.319438302546
1406,01-01-01-02-08,01-01-02-03-05,SN,SN,402.319438302546
1407,01-01-01-02-08,01-01-02-03-06,SN,SN,452.319438302546
1408,01-01-01-02-08,01-01-02-03-07,SN,SN,502.319438302546
1409,01-01-01-02-08,01-01-02-03-08,SN,SN,552.319438302546
1410,01-01-01-02-08,01-01-02-03-09,SN,SN,602.319438302546
1411,01-01-01-02-08,01-01-02-03-10,SN,SN,652.319438302546
1412,01-01-01-02-08,01-01-02-04-01,SN,SN,254.638876605091
1413,01-01-01-02-08,01-01-02-04-02,SN,SN,304.638876605091
1414,01-01-01-02-08,01-01-02-04-03,SN,SN,354.638876605091
1415,01-01-01-02-08,01-01-02-04-04,SN,SN,404.638876605091
1416,01-01-01-02-08,01-01-02-04-05,SN,SN,454.638876605091
