,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
2041,01-01-01-02-08,01-01-01-02-10,NS,NS,150.0
2042,01-01-01-02-08,01-01-01-03-01,NS,NS,352.319438302546
2043,01-01-01-02-08,01-01-01-03-02,NS,NS,302.319438302546
2044,01-01-01-02-08,01-01-01-03-03,NS,NS,252.31943830254602
2045,01-01-01-02-08,01-01-01-03-04,NS,NS,202.31943830254602
2046,01-01-01-02-08,01-01-01-03-05,NS,NS,152.31943830254602
2047,01-01-01-02-08,01-01-01-03-06,NS,NS,102.319438302546
2048,01-01-01-02-08,01-01-01-03-07,NS,NS,52.319438302545606
2049,01-01-01-02-08,01-01-01-03-08,NS,NS,102.319438302546
2050,01-01-01-02-08,01-01-01-03-09,NS,NS,152.31943830254602
2051,01-01-01-02-08,01-01-01-03-10,NS,NS,202.31943830254602
2052,01-01-01-02-08,01-01-01-04-01,NS,NS,404.638876605091
2053,01-01-01-02-08,01-01-01-04-02,NS,NS,354.638876605091
2054,01-01-01-02-08,01-01-01-04-03,NS,NS,304.638876605091
2055,01-01-01-02-08,01-01-01-04-04,NS,NS,254.638876605091
2056,01-01-01-02-08,01-01-01-04-05,NS,NS,204.638876605091
2057,01-01-01-02-08,01-01-01-04-06,NS,NS,154.638876605091
2058,01-01-01-02-08,01-01-01-04-07,NS,NS,104.638876605091
2059,01-01-01-02-08,01-01-01-04-08,NS,NS,154.638876605091
2060,01-01-01-02-08,01-01-01-04-09,NS,NS,204.638876605091
2061,01-01-01-02-08,01-01-01-04-10,NS,NS,254.638876605091
2062,01-01-01-02-08,01-01-02-01-01,NS,NS,302.319438302546
2063,01-01-01-02-08,01-01-02-01-02,NS,NS,352.319438302546
2064,01-01-01-02-08,01-01-02-01-03,NS,NS,402.319438302546
2065,01-01-01-02-08,01-01-02-01-04,NS,NS,452.319438302546
2066,01-01-01-02-08,01-01-02-01-05,NS,NS,502.319438302546
2067,01-01-01-02-08,01-01-02-01-06,NS,NS,552.319438302546
2068,01-01-01-02-08,01-01-02-01-07,NS,NS,602.319438302546
2069,01-01-01-02-08,01-01-02-01-08,NS,NS,652.319438302546
2070,01-01-01-02-08,01-01-02-01-09,NS,NS,702.3194383025459
2071,01-01-01-02-08,01-01-02-01-10,NS,NS,752.3194383025459
2072,01-01-01-02-08,01-01-02-02-01,NS,NS,250.0
2073,01-01-01-02-08,01-01-02-02-02,NS,NS,300.0
2074,01-01-01-02-08,01-01-02-02-03,NS,NS,350.0
2075,01-01-01-02-08,01-01-02-02-04,NS,NS,400.0
2076,01-01-01-02-08,01-01-02-02-05,NS,NS,450.0
2077,01-01-01-02-08,01-01-02-02-06,NS,NS,500.0
2078,01-01-01-02-08,01-01-02-02-07,NS,NS,550.0
2079,01-01-01-02-08,01-01-02-02-08,NS,NS,600.0
2080,01-01-01-02-08,01-01-02-02-09,NS,NS,650.0
2081,01-01-01-02-08,01-01-02-02-10,NS,NS,700.0
2082,01-01-01-02-08,01-01-02-03-01,NS,NS,302.319438302546
2083,01-01-01-02-08,01-01-02-03-02,NS,NS,352.319438302546
2084,01-01-01-02-08,01-01-02-03-03,NS,NS,402.319438302546
2085,01-01-01-02-08,01-01-02-03-04,NS,NS,452.319438302546
2086,01-01-01-02-08,01-01-02-03-05,NS,NS,502.319438302546
2087,01-01-01-02-08,01-01-02-03-06,NS,NS,552.319438302546
2088,01-01-01-02-08,01-01-02-03-07,NS,NS,602.319438302546
2089,01-01-01-02-08,01-01-02-03-08,NS,NS,652.319438302546
2090,01-01-01-02-08,01-01-02-03-09,NS,NS,702.3194383025459
2091,01-01-01-02-08,01-01-02-03-10,NS,NS,752.3194383025459
2092,01-01-01-02-08,01-01-02-04-01,NS,NS,354.638876605091
2093,01-01-01-02-08,01-01-02-04-02,NS,NS,404.638876605091
2094,01-01-01-02-08,01-01-02-04-03,NS,NS,454.638876605091
2095,01-01-01-02-08,01-01-02-04-04,NS,NS,504.638876605091
2096,01-01-01-02-08,01-01-02-04-05,NS,NS,554.638876605091
2097,01-01-01-02-08,01-01-02-04-06,NS,NS,604.638876605091
2098,01-01-01-02-08,01-01-02-04-07,NS,NS,654.638876605091
2099,01-01-01-02-08,01-01-02-04-08,NS,NS,704.6388766050909
2100,01-01-01-02-08,01-01-02-04-09,NS,NS,754.6388766050909
2101,01-01-01-02-08,01-01-02-04-10,NS,NS,804.6388766050909
2102,01-01-01-02-08,01-01-03-01-01,NS,NS,852.3194383025459
2103,01-01-01-02-08,01-01-03-01-02,NS,NS,902.3194383025459
2104,01-01-01-02-08,01-01-03-01-03,NS,NS,952.3194383025459
2105,01-01-01-02-08,01-01-03-01-04,NS,NS,1002.31943830255
2106,01-01-01-02-08,01-01-03-01-05,NS,NS,1052.31943830255
2107,01-01-01-02-08,01-01-03-01-06,NS,NS,1102.31943830255
2108,01-01-01-02-08,01-01-03-01-07,NS,NS,1152.31943830255
2109,01-01-01-02-08,01-01-03-01-08,NS,NS,1202.31943830255
2110,01-01-01-02-08,01-01-03-01-09,NS,NS,1252.31943830255
2111,01-01-01-02-08,01-01-03-01-10,NS,NS,1302.31943830255
2112,01-01-01-02-08,01-01-03-02-01,NS,NS,800.0
2113,01-01-01-02-08,01-01-03-02-02,NS,NS,850.0
2114,01-01-01-02-08,01-01-03-02-03,NS,NS,900.0
2115,01-01-01-02-08,01-01-03-02-04,NS,NS,950.0
2116,01-01-01-02-08,01-01-03-02-05,NS,NS,1000.0
2117,01-01-01-02-08,01-01-03-02-06,NS,NS,1050.0
2118,01-01-01-02-08,01-01-03-02-07,NS,NS,1100.0
2119,01-01-01-02-08,01-01-03-02-08,NS,NS,1150.0
2120,01-01-01-02-08,01-01-03-02-09,NS,NS,1200.0
2121,01-01-01-02-08,01-01-03-02-10,NS,NS,1250.0
2122,01-01-01-02-08,01-01-03-03-01,NS,NS,852.3194383025459
2123,01-01-01-02-08,01-01-03-03-02,NS,NS,902.3194383025459
2124,01-01-01-02-08,01-01-03-03-03,NS,NS,952.3194383025459
2125,01-01-01-02-08,01-01-03-03-04,NS,NS,1002.31943830255
2126,01-01-01-02-08,01-01-03-03-05,NS,NS,1052.31943830255
2127,01-01-01-02-08,01-01-03-03-06,NS,NS,1102.31943830255
2128,01-01-01-02-08,01-01-03-03-07,NS,NS,1152.31943830255
2129,01-01-01-02-08,01-01-03-03-08,NS,NS,1202.31943830255
2130,01-01-01-02-08,01-01-03-03-09,NS,NS,1252.31943830255
2131,01-01-01-02-08,01-01-03-03-10,NS,NS,1302.31943830255
2132,01-01-01-02-08,01-01-03-04-01,NS,NS,904.6388766050909
2133,01-01-01-02-08,01-01-03-04-02,NS,NS,954.6388766050909
2134,01-01-01-02-08,01-01-03-04-03,NS,NS,1004.63887660509
2135,01-01-01-02-08,01-01-03-04-04,NS,NS,1054.63887660509
2136,01-01-01-02-08,01-01-03-04-05,NS,NS,1104.63887660509
2137,01-01-01-02-08,01-01-03-04-06,NS,NS,1154.63887660509
2138,01-01-01-02-08,01-01-03-04-07,NS,NS,1204.63887660509
2139,01-01-01-02-08,01-01-03-04-08,NS,NS,1254.63887660509
2140,01-01-01-02-08,01-01-03-04-09,NS,NS,1304.63887660509
2141,01-01-01-02-08,01-01-03-04-10,NS,NS,1354.63887660509
2142,01-01-01-02-09,01-01-01-01-01,NS,NS,402.319438302546
2143,01-01-01-02-09,01-01-01-01-02,NS,NS,352.319438302546
2144,01-01-01-02-09,01-01-01-01-03,NS,NS,302.319438302546
2145,01-01-01-02-09,01-01-01-01-04,NS,NS,252.31943830254602
2146,01-01-01-02-09,01-01-01-01-05,NS,NS,202.31943830254602
2147,01-01-01-02-09,01-01-01-01-06,NS,NS,152.31943830254602
2148,01-01-01-02-09,01-01-01-01-07,NS,NS,102.319438302546
2149,01-01-01-02-09,01-01-01-01-08,NS,NS,52.319438302545606
2150,01-01-01-02-09,01-01-01-01-09,NS,NS,102.319438302546
2151,01-01-01-02-09,01-01-01-01-10,NS,NS,152.31943830254602
2152,01-01-01-02-09,01-01-01-02-01,NS,NS,350.0
2153,01-01-01-02-09,01-01-01-02-02,NS,NS,300.0
2154,01-01-01-02-09,01-01-01-02-03,NS,NS,250.0
2155,01-01-01-02-09,01-01-01-02-04,NS,NS,200.0
2156,01-01-01-02-09,01-01-01-02-05,NS,NS,150.0
2157,01-01-01-02-09,01-01-01-02-06,NS,NS,100.0
2158,01-01-01-02-09,01-01-01-02-07,NS,NS,50.0
2159,01-01-01-02-09,01-01-01-02-08,NS,NS,0.0
2160,01-01-01-02-09,01-01-01-02-10,NS,NS,100.0
2161,01-01-01-02-09,01-01-01-03-01,NS,NS,402.319438302546
2162,01-01-01-02-09,01-01-01-03-02,NS,NS,352.319438302546
2163,01-01-01-02-09,01-01-01-03-03,NS,NS,302.319438302546
2164,01-01-01-02-09,01-01-01-03-04,NS,NS,252.31943830254602
2165,01-01-01-02-09,01-01-01-03-05,NS,NS,202.31943830254602
2166,01-01-01-02-09,01-01-01-03-06,NS,NS,152.31943830254602
2167,01-01-01-02-09,01-01-01-03-07,NS,NS,102.319438302546
2168,01-01-01-02-09,01-01-01-03-08,NS,NS,52.319438302545606
2169,01-01-01-02-09,01-01-01-03-09,NS,NS,102.319438302546
2170,01-01-01-02-09,01-01-01-03-10,NS,NS,152.31943830254602
2171,01-01-01-02-09,01-01-01-04-01,NS,NS,454.638876605091
2172,01-01-01-02-09,01-01-01-04-02,NS,NS,404.638876605091
2173,01-01-01-02-09,01-01-01-04-03,NS,NS,354.638876605091
2174,01-01-01-02-09,01-01-01-04-04,NS,NS,304.638876605091
2175,01-01-01-02-09,01-01-01-04-05,NS,NS,254.638876605091
2176,01-01-01-02-09,01-01-01-04-06,NS,NS,204.638876605091
2177,01-01-01-02-09,01-01-01-04-07,NS,NS,154.638876605091
2178,01-01-01-02-09,01-01-01-04-08,NS,NS,104.638876605091
2179,01-01-01-02-09,01-01-01-04-09,NS,NS,154.638876605091
2180,01-01-01-02-09,01-01-01-04-10,NS,NS,204.638876605091
2181,01-01-01-02-09,01-01-02-01-01,NS,NS,252.31943830254602
2182,01-01-01-02-09,01-01-02-01-02,NS,NS,302.319438302546
2183,01-01-01-02-09,01-01-02-01-03,NS,NS,352.319438302546
2184,01-01-01-02-09,01-01-02-01-04,NS,NS,402.319438302546
2185,01-01-01-02-09,01-01-02-01-05,NS,NS,452.319438302546
2186,01-01-01-02-09,01-01-02-01-06,NS,NS,502.319438302546
2187,01-01-01-02-09,01-01-02-01-07,NS,NS,552.319438302546
2188,01-01-01-02-09,01-01-02-01-08,NS,NS,602.319438302546
2189,01-01-01-02-09,01-01-02-01-09,NS,NS,652.319438302546
2190,01-01-01-02-09,01-01-02-01-10,NS,NS,702.3194383025459
2191,01-01-01-02-09,01-01-02-02-01,NS,NS,200.0
2192,01-01-01-02-09,01-01-02-02-02,NS,NS,250.0
2193,01-01-01-02-09,01-01-02-02-03,NS,NS,300.0
2194,01-01-01-02-09,01-01-02-02-04,NS,NS,350.0
2195,01-01-01-02-09,01-01-02-02-05,NS,NS,400.0
2196,01-01-01-02-09,01-01-02-02-06,NS,NS,450.0
2197,01-01-01-02-09,01-01-02-02-07,NS,NS,500.0
2198,01-01-01-02-09,01-01-02-02-08,NS,NS,550.0
2199,01-01-01-02-09,01-01-02-02-09,NS,NS,600.0
2200,01-01-01-02-09,01-01-02-02-10,NS,NS,650.0
2201,01-01-01-02-09,01-01-02-03-01,NS,NS,252.31943830254602
2202,01-01-01-02-09,01-01-02-03-02,NS,NS,302.319438302546
2203,01-01-01-02-09,01-01-02-03-03,NS,NS,352.319438302546
2204,01-01-01-02-09,01-01-02-03-04,NS,NS,402.319438302546
2205,01-01-01-02-09,01-01-02-03-05,NS,NS,452.319438302546
2206,01-01-01-02-09,01-01-02-03-06,NS,NS,502.319438302546
2207,01-01-01-02-09,01-01-02-03-07,NS,NS,552.319438302546
2208,01-01-01-02-09,01-01-02-03-08,NS,NS,602.319438302546
2209,01-01-01-02-09,01-01-02-03-09,NS,NS,652.319438302546
2210,01-01-01-02-09,01-01-02-03-10,NS,NS,702.3194383025459
2211,01-01-01-02-09,01-01-02-04-01,NS,NS,304.638876605091
2212,01-01-01-02-09,01-01-02-04-02,NS,NS,354.638876605091
2213,01-01-01-02-09,01-01-02-04-03,NS,NS,404.638876605091
2214,01-01-01-02-09,01-01-02-04-04,NS,NS,454.638876605091
2215,01-01-01-02-09,01-01-02-04-05,NS,NS,504.638876605091
2216,01-01-01-02-09,01-01-02-04-06,NS,NS,554.638876605091
2217,01-01-01-02-09,01-01-02-04-07,NS,NS,604.638876605091
2218,01-01-01-02-09,01-01-02-04-08,NS,NS,654.638876605091
2219,01-01-01-02-09,01-01-02-04-09,NS,NS,704.6388766050909
2220,01-01-01-02-09,01-01-02-04-10,NS,NS,754.6388766050909
2221,01-01-01-02-09,01-01-03-01-01,NS,NS,802.3194383025459
2222,01-01-01-02-09,01-01-03-01-02,NS,NS,852.3194383025459
2223,01-01-01-02-09,01-01-03-01-03,NS,NS,902.3194383025459
2224,01-01-01-02-09,01-01-03-01-04,NS,NS,952.3194383025459
2225,01-01-01-02-09,01-01-03-01-05,NS,NS,1002.31943830255
2226,01-01-01-02-09,01-01-03-01-06,NS,NS,1052.31943830255
2227,01-01-01-02-09,01-01-03-01-07,NS,NS,1102.31943830255
2228,01-01-01-02-09,01-01-03-01-08,NS,NS,1152.31943830255
2229,01-01-01-02-09,01-01-03-01-09,NS,NS,1202.31943830255
2230,01-01-01-02-09,01-01-03-01-10,NS,NS,1252.31943830255
2231,01-01-01-02-09,01-01-03-02-01,NS,NS,750.0
2232,01-01-01-02-09,01-01-03-02-02,NS,NS,800.0
2233,01-01-01-02-09,01-01-03-02-03,NS,NS,850.0
2234,01-01-01-02-09,01-01-03-02-04,NS,NS,900.0
2235,01-01-01-02-09,01-01-03-02-05,NS,NS,950.0
2236,01-01-01-02-09,01-01-03-02-06,NS,NS,1000.0
2237,01-01-01-02-09,01-01-03-02-07,NS,NS,1050.0
2238,01-01-01-02-09,01-01-03-02-08,NS,NS,1100.0
2239,01-01-01-02-09,01-01-03-02-09,NS,NS,1150.0
2240,01-01-01-02-09,01-01-03-02-10,NS,NS,1200.0
2241,01-01-01-02-09,01-01-03-03-01,NS,NS,802.3194383025459
2242,01-01-01-02-09,01-01-03-03-02,NS,NS,852.3194383025459
2243,01-01-01-02-09,01-01-03-03-03,NS,NS,902.3194383025459
2244,01-01-01-02-09,01-01-03-03-04,NS,NS,952.3194383025459
2245,01-01-01-02-09,01-01-03-03-05,NS,NS,1002.31943830255
2246,01-01-01-02-09,01-01-03-03-06,NS,NS,1052.31943830255
2247,01-01-01-02-09,01-01-03-03-07,NS,NS,1102.31943830255
2248,01-01-01-02-09,01-01-03-03-08,NS,NS,1152.31943830255
2249,01-01-01-02-09,01-01-03-03-09,NS,NS,1202.31943830255
2250,01-01-01-02-09,01-01-03-03-10,NS,NS,1252.31943830255
2251,01-01-01-02-09,01-01-03-04-01,NS,NS,854.6388766050909
2252,01-01-01-02-09,01-01-03-04-02,NS,NS,904.6388766050909
2253,01-01-01-02-09,01-01-03-04-03,NS,NS,954.6388766050909
2254,01-01-01-02-09,01-01-03-04-04,NS,NS,1004.63887660509
2255,01-01-01-02-09,01-01-03-04-05,NS,NS,1054.63887660509
2256,01-01-01-02-09,01-01-03-04-06,NS,NS,1104.63887660509
2257,01-01-01-02-09,01-01-03-04-07,NS,NS,1154.63887660509
2258,01-01-01-02-09,01-01-03-04-08,NS,NS,1204.63887660509
2259,01-01-01-02-09,01-01-03-04-09,NS,NS,1254.63887660509
2260,01-01-01-02-09,01-01-03-04-10,NS,NS,1304.63887660509
2261,01-01-01-02-10,01-01-01-01-01,NS,NS,452.319438302546
2262,01-01-01-02-10,01-01-01-01-02,NS,NS,402.319438302546
2263,01-01-01-02-10,01-01-01-01-03,NS,NS,352.319438302546
2264,01-01-01-02-10,01-01-01-01-04,NS,NS,302.319438302546
2265,01-01-01-02-10,01-01-01-01-05,NS,NS,252.31943830254602
2266,01-01-01-02-10,01-01-01-01-06,NS,NS,202.31943830254602
2267,01-01-01-02-10,01-01-01-01-07,NS,NS,152.31943830254602
2268,01-01-01-02-10,01-01-01-01-08,NS,NS,102.319438302546
2269,01-01-01-02-10,01-01-01-01-09,NS,NS,52.319438302545606
2270,01-01-01-02-10,01-01-01-01-10,NS,NS,102.319438302546
2271,01-01-01-02-10,01-01-01-02-01,NS,NS,400.0
2272,01-01-01-02-10,01-01-01-02-02,NS,NS,350.0
2273,01-01-01-02-10,01-01-01-02-03,NS,NS,300.0
2274,01-01-01-02-10,01-01-01-02-04,NS,NS,250.0
2275,01-01-01-02-10,01-01-01-02-05,NS,NS,200.0
2276,01-01-01-02-10,01-01-01-02-06,NS,NS,150.0
2277,01-01-01-02-10,01-01-01-02-07,NS,NS,100.0
2278,01-01-01-02-10,01-01-01-02-08,NS,NS,50.0
2279,01-01-01-02-10,01-01-01-02-09,NS,NS,0.0
2280,01-01-01-02-10,01-01-01-03-01,NS,NS,452.319438302546
2281,01-01-01-02-10,01-01-01-03-02,NS,NS,402.319438302546
2282,01-01-01-02-10,01-01-01-03-03,NS,NS,352.319438302546
2283,01-01-01-02-10,01-01-01-03-04,NS,NS,302.319438302546
2284,01-01-01-02-10,01-01-01-03-05,NS,NS,252.31943830254602
2285,01-01-01-02-10,01-01-01-03-06,NS,NS,202.31943830254602
2286,01-01-01-02-10,01-01-01-03-07,NS,NS,152.31943830254602
2287,01-01-01-02-10,01-01-01-03-08,NS,NS,102.319438302546
2288,01-01-01-02-10,01-01-01-03-09,NS,NS,52.319438302545606
2289,01-01-01-02-10,01-01-01-03-10,NS,NS,102.319438302546
2290,01-01-01-02-10,01-01-01-04-01,NS,NS,504.638876605091
2291,01-01-01-02-10,01-01-01-04-02,NS,NS,454.638876605091
2292,01-01-01-02-10,01-01-01-04-03,NS,NS,404.638876605091
2293,01-01-01-02-10,01-01-01-04-04,NS,NS,354.638876605091
2294,01-01-01-02-10,01-01-01-04-05,NS,NS,304.638876605091
2295,01-01-01-02-10,01-01-01-04-06,NS,NS,254.638876605091
2296,01-01-01-02-10,01-01-01-04-07,NS,NS,204.638876605091
2297,01-01-01-02-10,01-01-01-04-08,NS,NS,154.638876605091
2298,01-01-01-02-10,01-01-01-04-09,NS,NS,104.638876605091
2299,01-01-01-02-10,01-01-01-04-10,NS,NS,154.638876605091
2300,01-01-01-02-10,01-01-02-01-01,NS,NS,202.31943830254602
2301,01-01-01-02-10,01-01-02-01-02,NS,NS,252.31943830254602
2302,01-01-01-02-10,01-01-02-01-03,NS,NS,302.319438302546
2303,01-01-01-02-10,01-01-02-01-04,NS,NS,352.319438302546
2304,01-01-01-02-10,01-01-02-01-05,NS,NS,402.319438302546
2305,01-01-01-02-10,01-01-02-01-06,NS,NS,452.319438302546
2306,01-01-01-02-10,01-01-02-01-07,NS,NS,502.319438302546
2307,01-01-01-02-10,01-01-02-01-08,NS,NS,552.319438302546
2308,01-01-01-02-10,01-01-02-01-09,NS,NS,602.319438302546
2309,01-01-01-02-10,01-01-02-01-10,NS,NS,652.319438302546
2310,01-01-01-02-10,01-01-02-02-01,NS,NS,150.0
2311,01-01-01-02-10,01-01-02-02-02,NS,NS,200.0
2312,01-01-01-02-10,01-01-02-02-03,NS,NS,250.0
2313,01-01-01-02-10,01-01-02-02-04,NS,NS,300.0
2314,01-01-01-02-10,01-01-02-02-05,NS,NS,350.0
2315,01-01-01-02-10,01-01-02-02-06,NS,NS,400.0
2316,01-01-01-02-10,01-01-02-02-07,NS,NS,450.0
2317,01-01-01-02-10,01-01-02-02-08,NS,NS,500.0
2318,01-01-01-02-10,01-01-02-02-09,NS,NS,550.0
2319,01-01-01-02-10,01-01-02-02-10,NS,NS,600.0
2320,01-01-01-02-10,01-01-02-03-01,NS,NS,202.31943830254602
2321,01-01-01-02-10,01-01-02-03-02,NS,NS,252.31943830254602
2322,01-01-01-02-10,01-01-02-03-03,NS,NS,302.319438302546
2323,01-01-01-02-10,01-01-02-03-04,NS,NS,352.319438302546
2324,01-01-01-02-10,01-01-02-03-05,NS,NS,402.319438302546
2325,01-01-01-02-10,01-01-02-03-06,NS,NS,452.319438302546
2326,01-01-01-02-10,01-01-02-03-07,NS,NS,502.319438302546
2327,01-01-01-02-10,01-01-02-03-08,NS,NS,552.319438302546
2328,01-01-01-02-10,01-01-02-03-09,NS,NS,602.319438302546
2329,01-01-01-02-10,01-01-02-03-10,NS,NS,652.319438302546
2330,01-01-01-02-10,01-01-02-04-01,NS,NS,254.638876605091
2331,01-01-01-02-10,01-01-02-04-02,NS,NS,304.638876605091
2332,01-01-01-02-10,01-01-02-04-03,NS,NS,354.638876605091
2333,01-01-01-02-10,01-01-02-04-04,NS,NS,404.638876605091
2334,01-01-01-02-10,01-01-02-04-05,NS,NS,454.638876605091
2335,01-01-01-02-10,01-01-02-04-06,NS,NS,504.638876605091
2336,01-01-01-02-10,01-01-02-04-07,NS,NS,554.638876605091
2337,01-01-01-02-10,01-01-02-04-08,NS,NS,604.638876605091
2338,01-01-01-02-10,01-01-02-04-09,NS,NS,654.638876605091
2339,01-01-01-02-10,01-01-02-04-10,NS,NS,704.6388766050909
2340,01-01-01-02-10,01-01-03-01-01,NS,NS,752.3194383025459
2341,01-01-01-02-10,01-01-03-01-02,NS,NS,802.3194383025459
2342,01-01-01-02-10,01-01-03-01-03,NS,NS,852.3194383025459
2343,01-01-01-02-10,01-01-03-01-04,NS,NS,902.3194383025459
2344,01-01-01-02-10,01-01-03-01-05,NS,NS,952.3194383025459
2345,01-01-01-02-10,01-01-03-01-06,NS,NS,1002.31943830255
2346,01-01-01-02-10,01-01-03-01-07,NS,NS,1052.31943830255
2347,01-01-01-02-10,01-01-03-01-08,NS,NS,1102.31943830255
2348,01-01-01-02-10,01-01-03-01-09,NS,NS,1152.31943830255
2349,01-01-01-02-10,01-01-03-01-10,NS,NS,1202.31943830255
2350,01-01-01-02-10,01-01-03-02-01,NS,NS,700.0
2351,01-01-01-02-10,01-01-03-02-02,NS,NS,750.0
2352,01-01-01-02-10,01-01-03-02-03,NS,NS,800.0
2353,01-01-01-02-10,01-01-03-02-04,NS,NS,850.0
2354,01-01-01-02-10,01-01-03-02-05,NS,NS,900.0
2355,01-01-01-02-10,01-01-03-02-06,NS,NS,950.0
2356,01-01-01-02-10,01-01-03-02-07,NS,NS,1000.0
2357,01-01-01-02-10,01-01-03-02-08,NS,NS,1050.0
2358,01-01-01-02-10,01-01-03-02-09,NS,NS,1100.0
2359,01-01-01-02-10,01-01-03-02-10,NS,NS,1150.0
2360,01-01-01-02-10,01-01-03-03-01,NS,NS,752.3194383025459
2361,01-01-01-02-10,01-01-03-03-02,NS,NS,802.3194383025459
2362,01-01-01-02-10,01-01-03-03-03,NS,NS,852.3194383025459
2363,01-01-01-02-10,01-01-03-03-04,NS,NS,902.3194383025459
2364,01-01-01-02-10,01-01-03-03-05,NS,NS,952.3194383025459
2365,01-01-01-02-10,01-01-03-03-06,NS,NS,1002.31943830255
2366,01-01-01-02-10,01-01-03-03-07,NS,NS,1052.31943830255
2367,01-01-01-02-10,01-01-03-03-08,NS,NS,1102.31943830255
2368,01-01-01-02-10,01-01-03-03-09,NS,NS,1152.31943830255
2369,01-01-01-02-10,01-01-03-03-10,NS,NS,1202.31943830255
2370,01-01-01-02-10,01-01-03-04-01,NS,NS,804.6388766050909
2371,01-01-01-02-10,01-01-03-04-02,NS,NS,854.6388766050909
2372,01-01-01-02-10,01-01-03-04-03,NS,NS,904.6388766050909
2373,01-01-01-02-10,01-01-03-04-04,NS,NS,954.6388766050909
2374,01-01-01-02-10,01-01-03-04-05,NS,NS,1004.63887660509
2375,01-01-01-02-10,01-01-03-04-06,NS,NS,1054.63887660509
2376,01-01-01-02-10,01-01-03-04-07,NS,NS,1104.63887660509
2377,01-01-01-02-10,01-01-03-04-08,NS,NS,1154.63887660509
2378,01-01-01-02-10,01-01-03-04-09,NS,NS,1204.63887660509
2379,01-01-01-02-10,01-01-03-04-10,NS,NS,1254.63887660509
2380,01-01-01-03-01,01-01-01-01-01,NS,NS,154.638876605091
2381,01-01-01-03-01,01-01-01-01-02,NS,NS,204.638876605091
2382,01-01-01-03-01,01-01-01-01-03,NS,NS,254.638876605091
2383,01-01-01-03-01,01-01-01-01-04,NS,NS,304.638876605091
2384,01-01-01-03-01,01-01-01-01-05,NS,NS,354.638876605091
2385,01-01-01-03-01,01-01-01-01-06,NS,NS,404.638876605091
2386,01-01-01-03-01,01-01-01-01-07,NS,NS,454.638876605091
2387,01-01-01-03-01,01-01-01-01-08,NS,NS,504.638876605091
2388,01-01-01-03-01,01-01-01-01-09,NS,NS,554.638876605091
2389,01-01-01-03-01,01-01-01-01-10,NS,NS,604.638876605091
2390,01-01-01-03-01,01-01-01-02-01,NS,NS,102.319438302546
2391,01-01-01-03-01,01-01-01-02-02,NS,NS,152.31943830254602
2392,01-01-01-03-01,01-01-01-02-03,NS,NS,202.31943830254602
2393,01-01-01-03-01,01-01-01-02-04,NS,NS,252.31943830254602
2394,01-01-01-03-01,01-01-01-02-05,NS,NS,302.319438302546
2395,01-01-01-03-01,01-01-01-02-06,NS,NS,352.319438302546
2396,01-01-01-03-01,01-01-01-02-07,NS,NS,402.319438302546
2397,01-01-01-03-01,01-01-01-02-08,NS,NS,452.319438302546
2398,01-01-01-03-01,01-01-01-02-09,NS,NS,502.319438302546
2399,01-01-01-03-01,01-01-01-02-10,NS,NS,552.319438302546
2400,01-01-01-03-01,01-01-01-03-02,NS,NS,100.0
2401,01-01-01-03-01,01-01-01-03-03,NS,NS,150.0
2402,01-01-01-03-01,01-01-01-03-04,NS,NS,200.0
2403,01-01-01-03-01,01-01-01-03-05,NS,NS,250.0
2404,01-01-01-03-01,01-01-01-03-06,NS,NS,300.0
2405,01-01-01-03-01,01-01-01-03-07,NS,NS,350.0
2406,01-01-01-03-01,01-01-01-03-08,NS,NS,400.0
2407,01-01-01-03-01,01-01-01-03-09,NS,NS,450.0
2408,01-01-01-03-01,01-01-01-03-10,NS,NS,500.0
2409,01-01-01-03-01,01-01-01-04-01,NS,NS,102.319438302546
2410,01-01-01-03-01,01-01-01-04-02,NS,NS,152.31943830254602
2411,01-01-01-03-01,01-01-01-04-03,NS,NS,202.31943830254602
2412,01-01-01-03-01,01-01-01-04-04,NS,NS,252.31943830254602
2413,01-01-01-03-01,01-01-01-04-05,NS,NS,302.319438302546
2414,01-01-01-03-01,01-01-01-04-06,NS,NS,352.319438302546
2415,01-01-01-03-01,01-01-01-04-07,NS,NS,402.319438302546
2416,01-01-01-03-01,01-01-01-04-08,NS,NS,452.319438302546
2417,01-01-01-03-01,01-01-01-04-09,NS,NS,502.319438302546
2418,01-01-01-03-01,01-01-01-04-10,NS,NS,552.319438302546
2419,01-01-01-03-01,01-01-02-01-01,NS,NS,704.6388766050909
2420,01-01-01-03-01,01-01-02-01-02,NS,NS,754.6388766050909
2421,01-01-01-03-01,01-01-02-01-03,NS,NS,804.6388766050909
2422,01-01-01-03-01,01-01-02-01-04,NS,NS,854.6388766050909
2423,01-01-01-03-01,01-01-02-01-05,NS,NS,904.6388766050909
2424,01-01-01-03-01,01-01-02-01-06,NS,NS,954.6388766050909
2425,01-01-01-03-01,01-01-02-01-07,NS,NS,1004.63887660509
2426,01-01-01-03-01,01-01-02-01-08,NS,NS,1054.63887660509
2427,01-01-01-03-01,01-01-02-01-09,NS,NS,1104.63887660509
2428,01-01-01-03-01,01-01-02-01-10,NS,NS,1154.63887660509
2429,01-01-01-03-01,01-01-02-02-01,NS,NS,652.319438302546
2430,01-01-01-03-01,01-01-02-02-02,NS,NS,702.3194383025459
