,Job_Step_1,Job_Step_2,Job_1,Job_2,Cost
6103,01-01-01-02-10,01-01-01-03-06,SN,NS,577.319438302546
6104,01-01-01-02-10,01-01-01-03-07,SN,SN,252.31943830254602
6105,01-01-01-02-10,01-01-01-03-07,NS,NS,152.31943830254602
6106,01-01-01-02-10,01-01-01-03-07,NS,SN,527.319438302546
6107,01-01-01-02-10,01-01-01-03-07,SN,NS,527.319438302546
6108,01-01-01-02-10,01-01-01-03-08,SN,SN,202.31943830254602
6109,01-01-01-02-10,01-01-01-03-08,NS,NS,102.319438302546
6110,01-01-01-02-10,01-01-01-03-08,NS,SN,477.319438302546
6111,01-01-01-02-10,01-01-01-03-08,SN,NS,477.319438302546
6112,01-01-01-02-10,01-01-01-03-09,SN,SN,152.31943830254602
6113,01-01-01-02-10,01-01-01-03-09,NS,NS,52.319438302545606
6114,01-01-01-02-10,01-01-01-03-09,NS,SN,427.319438302546
6115,01-01-01-02-10,01-01-01-03-09,SN,NS,427.319438302546
6116,01-01-01-02-10,01-01-01-03-10,SN,SN,102.319438302546
6117,01-01-01-02-10,01-01-01-03-10,NS,NS,102.319438302546
6118,01-01-01-02-10,01-01-01-03-10,NS,SN,377.319438302546
6119,01-01-01-02-10,01-01-01-03-10,SN,NS,377.319438302546
6120,01-01-01-02-10,01-01-01-04-01,SN,SN,604.638876605091
6121,01-01-01-02-10,01-01-01-04-01,NS,NS,504.638876605091
6122,01-01-01-02-10,01-01-01-04-01,NS,SN,879.6388766050909
6123,01-01-01-02-10,01-01-01-04-01,SN,NS,879.6388766050909
6124,01-01-01-02-10,01-01-01-04-02,SN,SN,554.638876605091
6125,01-01-01-02-10,01-01-01-04-02,NS,NS,454.638876605091
6126,01-01-01-02-10,01-01-01-04-02,NS,SN,829.6388766050909
6127,01-01-01-02-10,01-01-01-04-02,SN,NS,829.6388766050909
6128,01-01-01-02-10,01-01-01-04-03,SN,SN,504.638876605091
6129,01-01-01-02-10,01-01-01-04-03,NS,NS,404.638876605091
6130,01-01-01-02-10,01-01-01-04-03,NS,SN,779.6388766050909
6131,01-01-01-02-10,01-01-01-04-03,SN,NS,779.6388766050909
6132,01-01-01-02-10,01-01-01-04-04,SN,SN,454.638876605091
6133,01-01-01-02-10,01-01-01-04-04,NS,NS,354.638876605091
6134,01-01-01-02-10,01-01-01-04-04,NS,SN,729.6388766050909
6135,01-01-01-02-10,01-01-01-04-04,SN,NS,729.6388766050909
6136,01-01-01-02-10,01-01-01-04-05,SN,SN,404.638876605091
6137,01-01-01-02-10,01-01-01-04-05,NS,NS,304.638876605091
6138,01-01-01-02-10,01-01-01-04-05,NS,SN,679.638876605091
6139,01-01-01-02-10,01-01-01-04-05,SN,NS,679.638876605091
6140,01-01-01-02-10,01-01-01-04-06,SN,SN,354.638876605091
6141,01-01-01-02-10,01-01-01-04-06,NS,NS,254.638876605091
6142,01-01-01-02-10,01-01-01-04-06,NS,SN,629.638876605091
6143,01-01-01-02-10,01-01-01-04-06,SN,NS,629.638876605091
6144,01-01-01-02-10,01-01-01-04-07,SN,SN,304.638876605091
6145,01-01-01-02-10,01-01-01-04-07,NS,NS,204.638876605091
6146,01-01-01-02-10,01-01-01-04-07,NS,SN,579.638876605091
6147,01-01-01-02-10,01-01-01-04-07,SN,NS,579.638876605091
6148,01-01-01-02-10,01-01-01-04-08,SN,SN,254.638876605091
6149,01-01-01-02-10,01-01-01-04-08,NS,NS,154.638876605091
6150,01-01-01-02-10,01-01-01-04-08,NS,SN,529.638876605091
6151,01-01-01-02-10,01-01-01-04-08,SN,NS,529.638876605091
6152,01-01-01-02-10,01-01-01-04-09,SN,SN,204.638876605091
6153,01-01-01-02-10,01-01-01-04-09,NS,NS,104.638876605091
6154,01-01-01-02-10,01-01-01-04-09,NS,SN,479.638876605091
6155,01-01-01-02-10,01-01-01-04-09,SN,NS,479.638876605091
6156,01-01-01-02-10,01-01-01-04-10,SN,SN,154.638876605091
6157,01-01-01-02-10,01-01-01-04-10,NS,NS,154.638876605091
6158,01-01-01-02-10,01-01-01-04-10,NS,SN,429.638876605091
6159,01-01-01-02-10,01-01-01-04-10,SN,NS,429.638876605091
6160,01-01-01-02-10,01-01-02-01-01,SN,SN,102.319438302546
6161,01-01-01-02-10,01-01-02-01-01,NS,NS,202.31943830254602
6162,01-01-01-02-10,01-01-02-01-01,NS,SN,477.319438302546
6163,01-01-01-02-10,01-01-02-01-01,SN,NS,477.319438302546
6164,01-01-01-02-10,01-01-02-01-02,SN,SN,152.31943830254602
6165,01-01-01-02-10,01-01-02-01-02,NS,NS,252.31943830254602
6166,01-01-01-02-10,01-01-02-01-02,NS,SN,527.319438302546
6167,01-01-01-02-10,01-01-02-01-02,SN,NS,527.319438302546
6168,01-01-01-02-10,01-01-02-01-03,SN,SN,202.31943830254602
6169,01-01-01-02-10,01-01-02-01-03,NS,NS,302.319438302546
6170,01-01-01-02-10,01-01-02-01-03,NS,SN,577.319438302546
6171,01-01-01-02-10,01-01-02-01-03,SN,NS,577.319438302546
6172,01-01-01-02-10,01-01-02-01-04,SN,SN,252.31943830254602
6173,01-01-01-02-10,01-01-02-01-04,NS,NS,352.319438302546
6174,01-01-01-02-10,01-01-02-01-04,NS,SN,627.319438302546
6175,01-01-01-02-10,01-01-02-01-04,SN,NS,627.319438302546
6176,01-01-01-02-10,01-01-02-01-05,SN,SN,302.319438302546
6177,01-01-01-02-10,01-01-02-01-05,NS,NS,402.319438302546
6178,01-01-01-02-10,01-01-02-01-05,NS,SN,677.319438302546
6179,01-01-01-02-10,01-01-02-01-05,SN,NS,677.319438302546
6180,01-01-01-02-10,01-01-02-01-06,SN,SN,352.319438302546
6181,01-01-01-02-10,01-01-02-01-06,NS,NS,452.319438302546
6182,01-01-01-02-10,01-01-02-01-06,NS,SN,727.3194383025459
6183,01-01-01-02-10,01-01-02-01-06,SN,NS,727.3194383025459
6184,01-01-01-02-10,01-01-02-01-07,SN,SN,402.319438302546
6185,01-01-01-02-10,01-01-02-01-07,NS,NS,502.319438302546
6186,01-01-01-02-10,01-01-02-01-07,NS,SN,777.3194383025459
6187,01-01-01-02-10,01-01-02-01-07,SN,NS,777.3194383025459
6188,01-01-01-02-10,01-01-02-01-08,SN,SN,452.319438302546
6189,01-01-01-02-10,01-01-02-01-08,NS,NS,552.319438302546
6190,01-01-01-02-10,01-01-02-01-08,NS,SN,827.3194383025459
6191,01-01-01-02-10,01-01-02-01-08,SN,NS,827.3194383025459
6192,01-01-01-02-10,01-01-02-01-09,SN,SN,502.319438302546
6193,01-01-01-02-10,01-01-02-01-09,NS,NS,602.319438302546
6194,01-01-01-02-10,01-01-02-01-09,NS,SN,877.3194383025459
6195,01-01-01-02-10,01-01-02-01-09,SN,NS,877.3194383025459
6196,01-01-01-02-10,01-01-02-01-10,SN,SN,552.319438302546
6197,01-01-01-02-10,01-01-02-01-10,NS,NS,652.319438302546
6198,01-01-01-02-10,01-01-02-01-10,NS,SN,927.3194383025459
6199,01-01-01-02-10,01-01-02-01-10,SN,NS,927.3194383025459
6200,01-01-01-02-10,01-01-02-02-01,SN,SN,50.0
6201,01-01-01-02-10,01-01-02-02-01,NS,NS,150.0
6202,01-01-01-02-10,01-01-02-02-01,NS,SN,425.0
6203,01-01-01-02-10,01-01-02-02-01,SN,NS,425.0
6204,01-01-01-02-10,01-01-02-02-02,SN,SN,100.0
6205,01-01-01-02-10,01-01-02-02-02,NS,NS,200.0
6206,01-01-01-02-10,01-01-02-02-02,NS,SN,475.0
6207,01-01-01-02-10,01-01-02-02-02,SN,NS,475.0
6208,01-01-01-02-10,01-01-02-02-03,SN,SN,150.0
6209,01-01-01-02-10,01-01-02-02-03,NS,NS,250.0
6210,01-01-01-02-10,01-01-02-02-03,NS,SN,525.0
6211,01-01-01-02-10,01-01-02-02-03,SN,NS,525.0
6212,01-01-01-02-10,01-01-02-02-04,SN,SN,200.0
6213,01-01-01-02-10,01-01-02-02-04,NS,NS,300.0
6214,01-01-01-02-10,01-01-02-02-04,NS,SN,575.0
6215,01-01-01-02-10,01-01-02-02-04,SN,NS,575.0
6216,01-01-01-02-10,01-01-02-02-05,SN,SN,250.0
6217,01-01-01-02-10,01-01-02-02-05,NS,NS,350.0
6218,01-01-01-02-10,01-01-02-02-05,NS,SN,625.0
6219,01-01-01-02-10,01-01-02-02-05,SN,NS,625.0
6220,01-01-01-02-10,01-01-02-02-06,SN,SN,300.0
6221,01-01-01-02-10,01-01-02-02-06,NS,NS,400.0
6222,01-01-01-02-10,01-01-02-02-06,NS,SN,675.0
6223,01-01-01-02-10,01-01-02-02-06,SN,NS,675.0
6224,01-01-01-02-10,01-01-02-02-07,SN,SN,350.0
6225,01-01-01-02-10,01-01-02-02-07,NS,NS,450.0
6226,01-01-01-02-10,01-01-02-02-07,NS,SN,725.0
6227,01-01-01-02-10,01-01-02-02-07,SN,NS,725.0
6228,01-01-01-02-10,01-01-02-02-08,SN,SN,400.0
6229,01-01-01-02-10,01-01-02-02-08,NS,NS,500.0
6230,01-01-01-02-10,01-01-02-02-08,NS,SN,775.0
6231,01-01-01-02-10,01-01-02-02-08,SN,NS,775.0
6232,01-01-01-02-10,01-01-02-02-09,SN,SN,450.0
6233,01-01-01-02-10,01-01-02-02-09,NS,NS,550.0
6234,01-01-01-02-10,01-01-02-02-09,NS,SN,825.0
6235,01-01-01-02-10,01-01-02-02-09,SN,NS,825.0
6236,01-01-01-02-10,01-01-02-02-10,SN,SN,500.0
6237,01-01-01-02-10,01-01-02-02-10,NS,NS,600.0
6238,01-01-01-02-10,01-01-02-02-10,NS,SN,875.0
6239,01-01-01-02-10,01-01-02-02-10,SN,NS,875.0
6240,01-01-01-02-10,01-01-02-03-01,SN,SN,102.319438302546
6241,01-01-01-02-10,01-01-02-03-01,NS,NS,202.31943830254602
6242,01-01-01-02-10,01-01-02-03-01,NS,SN,477.319438302546
6243,01-01-01-02-10,01-01-02-03-01,SN,NS,477.319438302546
6244,01-01-01-02-10,01-01-02-03-02,SN,SN,152.31943830254602
6245,01-01-01-02-10,01-01-02-03-02,NS,NS,252.31943830254602
6246,01-01-01-02-10,01-01-02-03-02,NS,SN,527.319438302546
6247,01-01-01-02-10,01-01-02-03-02,SN,NS,527.319438302546
6248,01-01-01-02-10,01-01-02-03-03,SN,SN,202.31943830254602
6249,01-01-01-02-10,01-01-02-03-03,NS,NS,302.319438302546
6250,01-01-01-02-10,01-01-02-03-03,NS,SN,577.319438302546
6251,01-01-01-02-10,01-01-02-03-03,SN,NS,577.319438302546
6252,01-01-01-02-10,01-01-02-03-04,SN,SN,252.31943830254602
6253,01-01-01-02-10,01-01-02-03-04,NS,NS,352.319438302546
6254,01-01-01-02-10,01-01-02-03-04,NS,SN,627.319438302546
6255,01-01-01-02-10,01-01-02-03-04,SN,NS,627.319438302546
6256,01-01-01-02-10,01-01-02-03-05,SN,SN,302.319438302546
6257,01-01-01-02-10,01-01-02-03-05,NS,NS,402.319438302546
6258,01-01-01-02-10,01-01-02-03-05,NS,SN,677.319438302546
6259,01-01-01-02-10,01-01-02-03-05,SN,NS,677.319438302546
6260,01-01-01-02-10,01-01-02-03-06,SN,SN,352.319438302546
6261,01-01-01-02-10,01-01-02-03-06,NS,NS,452.319438302546
6262,01-01-01-02-10,01-01-02-03-06,NS,SN,727.3194383025459
6263,01-01-01-02-10,01-01-02-03-06,SN,NS,727.3194383025459
6264,01-01-01-02-10,01-01-02-03-07,SN,SN,402.319438302546
6265,01-01-01-02-10,01-01-02-03-07,NS,NS,502.319438302546
6266,01-01-01-02-10,01-01-02-03-07,NS,SN,777.3194383025459
6267,01-01-01-02-10,01-01-02-03-07,SN,NS,777.3194383025459
6268,01-01-01-02-10,01-01-02-03-08,SN,SN,452.319438302546
6269,01-01-01-02-10,01-01-02-03-08,NS,NS,552.319438302546
6270,01-01-01-02-10,01-01-02-03-08,NS,SN,827.3194383025459
6271,01-01-01-02-10,01-01-02-03-08,SN,NS,827.3194383025459
6272,01-01-01-02-10,01-01-02-03-09,SN,SN,502.319438302546
6273,01-01-01-02-10,01-01-02-03-09,NS,NS,602.319438302546
6274,01-01-01-02-10,01-01-02-03-09,NS,SN,877.3194383025459
6275,01-01-01-02-10,01-01-02-03-09,SN,NS,877.3194383025459
6276,01-01-01-02-10,01-01-02-03-10,SN,SN,552.319438302546
6277,01-01-01-02-10,01-01-02-03-10,NS,NS,652.319438302546
6278,01-01-01-02-10,01-01-02-03-10,NS,SN,927.3194383025459
6279,01-01-01-02-10,01-01-02-03-10,SN,NS,927.3194383025459
6280,01-01-01-02-10,01-01-02-04-01,SN,SN,154.638876605091
6281,01-01-01-02-10,01-01-02-04-01,NS,NS,254.638876605091
6282,01-01-01-02-10,01-01-02-04-01,NS,SN,529.638876605091
6283,01-01-01-02-10,01-01-02-04-01,SN,NS,529.638876605091
6284,01-01-01-02-10,01-01-02-04-02,SN,SN,204.638876605091
6285,01-01-01-02-10,01-01-02-04-02,NS,NS,304.638876605091
6286,01-01-01-02-10,01-01-02-04-02,NS,SN,579.638876605091
6287,01-01-01-02-10,01-01-02-04-02,SN,NS,579.638876605091
6288,01-01-01-02-10,01-01-02-04-03,SN,SN,254.638876605091
6289,01-01-01-02-10,01-01-02-04-03,NS,NS,354.638876605091
6290,01-01-01-02-10,01-01-02-04-03,NS,SN,629.638876605091
6291,01-01-01-02-10,01-01-02-04-03,SN,NS,629.638876605091
6292,01-01-01-02-10,01-01-02-04-04,SN,SN,304.638876605091
6293,01-01-01-02-10,01-01-02-04-04,NS,NS,404.638876605091
6294,01-01-01-02-10,01-01-02-04-04,NS,SN,679.638876605091
6295,01-01-01-02-10,01-01-02-04-04,SN,NS,679.638876605091
6296,01-01-01-02-10,01-01-02-04-05,SN,SN,354.638876605091
6297,01-01-01-02-10,01-01-02-04-05,NS,NS,454.638876605091
6298,01-01-01-02-10,01-01-02-04-05,NS,SN,729.6388766050909
6299,01-01-01-02-10,01-01-02-04-05,SN,NS,729.6388766050909
6300,01-01-01-02-10,01-01-02-04-06,SN,SN,404.638876605091
6301,01-01-01-02-10,01-01-02-04-06,NS,NS,504.638876605091
6302,01-01-01-02-10,01-01-02-04-06,NS,SN,779.6388766050909
6303,01-01-01-02-10,01-01-02-04-06,SN,NS,779.6388766050909
6304,01-01-01-02-10,01-01-02-04-07,SN,SN,454.638876605091
6305,01-01-01-02-10,01-01-02-04-07,NS,NS,554.638876605091
6306,01-01-01-02-10,01-01-02-04-07,NS,SN,829.6388766050909
6307,01-01-01-02-10,01-01-02-04-07,SN,NS,829.6388766050909
6308,01-01-01-02-10,01-01-02-04-08,SN,SN,504.638876605091
6309,01-01-01-02-10,01-01-02-04-08,NS,NS,604.638876605091
6310,01-01-01-02-10,01-01-02-04-08,NS,SN,879.6388766050909
6311,01-01-01-02-10,01-01-02-04-08,SN,NS,879.6388766050909
6312,01-01-01-02-10,01-01-02-04-09,SN,SN,554.638876605091
6313,01-01-01-02-10,01-01-02-04-09,NS,NS,654.638876605091
6314,01-01-01-02-10,01-01-02-04-09,NS,SN,929.6388766050909
6315,01-01-01-02-10,01-01-02-04-09,SN,NS,929.6388766050909
6316,01-01-01-02-10,01-01-02-04-10,SN,SN,604.638876605091
6317,01-01-01-02-10,01-01-02-04-10,NS,NS,704.6388766050909
6318,01-01-01-02-10,01-01-02-04-10,NS,SN,979.6388766050909
6319,01-01-01-02-10,01-01-02-04-10,SN,NS,979.6388766050909
6320,01-01-01-03-01,01-01-01-01-01,SN,SN,154.638876605091
6321,01-01-01-03-01,01-01-01-01-01,NS,NS,154.638876605091
6322,01-01-01-03-01,01-01-01-01-01,NS,SN,429.638876605091
6323,01-01-01-03-01,01-01-01-01-01,SN,NS,429.638876605091
6324,01-01-01-03-01,01-01-01-01-02,SN,SN,104.638876605091
6325,01-01-01-03-01,01-01-01-01-02,NS,NS,204.638876605091
6326,01-01-01-03-01,01-01-01-01-02,NS,SN,479.638876605091
6327,01-01-01-03-01,01-01-01-01-02,SN,NS,479.638876605091
6328,01-01-01-03-01,01-01-01-01-03,SN,SN,154.638876605091
6329,01-01-01-03-01,01-01-01-01-03,NS,NS,254.638876605091
6330,01-01-01-03-01,01-01-01-01-03,NS,SN,529.638876605091
6331,01-01-01-03-01,01-01-01-01-03,SN,NS,529.638876605091
6332,01-01-01-03-01,01-01-01-01-04,SN,SN,204.638876605091
6333,01-01-01-03-01,01-01-01-01-04,NS,NS,304.638876605091
6334,01-01-01-03-01,01-01-01-01-04,NS,SN,579.638876605091
6335,01-01-01-03-01,01-01-01-01-04,SN,NS,579.638876605091
6336,01-01-01-03-01,01-01-01-01-05,SN,SN,254.638876605091
6337,01-01-01-03-01,01-01-01-01-05,NS,NS,354.638876605091
6338,01-01-01-03-01,01-01-01-01-05,NS,SN,629.638876605091
6339,01-01-01-03-01,01-01-01-01-05,SN,NS,629.638876605091
6340,01-01-01-03-01,01-01-01-01-06,SN,SN,304.638876605091
6341,01-01-01-03-01,01-01-01-01-06,NS,NS,404.638876605091
6342,01-01-01-03-01,01-01-01-01-06,NS,SN,679.638876605091
6343,01-01-01-03-01,01-01-01-01-06,SN,NS,679.638876605091
6344,01-01-01-03-01,01-01-01-01-07,SN,SN,354.638876605091
6345,01-01-01-03-01,01-01-01-01-07,NS,NS,454.638876605091
6346,01-01-01-03-01,01-01-01-01-07,NS,SN,729.6388766050909
6347,01-01-01-03-01,01-01-01-01-07,SN,NS,729.6388766050909
6348,01-01-01-03-01,01-01-01-01-08,SN,SN,404.638876605091
6349,01-01-01-03-01,01-01-01-01-08,NS,NS,504.638876605091
6350,01-01-01-03-01,01-01-01-01-08,NS,SN,779.6388766050909
6351,01-01-01-03-01,01-01-01-01-08,SN,NS,779.6388766050909
6352,01-01-01-03-01,01-01-01-01-09,SN,SN,454.638876605091
6353,01-01-01-03-01,01-01-01-01-09,NS,NS,554.638876605091
6354,01-01-01-03-01,01-01-01-01-09,NS,SN,829.6388766050909
6355,01-01-01-03-01,01-01-01-01-09,SN,NS,829.6388766050909
6356,01-01-01-03-01,01-01-01-01-10,SN,SN,504.638876605091
6357,01-01-01-03-01,01-01-01-01-10,NS,NS,604.638876605091
6358,01-01-01-03-01,01-01-01-01-10,NS,SN,879.6388766050909
6359,01-01-01-03-01,01-01-01-01-10,SN,NS,879.6388766050909
6360,01-01-01-03-01,01-01-01-02-01,SN,SN,102.319438302546
6361,01-01-01-03-01,01-01-01-02-01,NS,NS,102.319438302546
6362,01-01-01-03-01,01-01-01-02-01,NS,SN,377.319438302546
6363,01-01-01-03-01,01-01-01-02-01,SN,NS,377.319438302546
6364,01-01-01-03-01,01-01-01-02-02,SN,SN,52.319438302545606
6365,01-01-01-03-01,01-01-01-02-02,NS,NS,152.31943830254602
6366,01-01-01-03-01,01-01-01-02-02,NS,SN,427.319438302546
6367,01-01-01-03-01,01-01-01-02-02,SN,NS,427.319438302546
6368,01-01-01-03-01,01-01-01-02-03,SN,SN,102.319438302546
6369,01-01-01-03-01,01-01-01-02-03,NS,NS,202.31943830254602
6370,01-01-01-03-01,01-01-01-02-03,NS,SN,477.319438302546
6371,01-01-01-03-01,01-01-01-02-03,SN,NS,477.319438302546
6372,01-01-01-03-01,01-01-01-02-04,SN,SN,152.31943830254602
6373,01-01-01-03-01,01-01-01-02-04,NS,NS,252.31943830254602
6374,01-01-01-03-01,01-01-01-02-04,NS,SN,527.319438302546
6375,01-01-01-03-01,01-01-01-02-04,SN,NS,527.319438302546
6376,01-01-01-03-01,01-01-01-02-05,SN,SN,202.31943830254602
6377,01-01-01-03-01,01-01-01-02-05,NS,NS,302.319438302546
6378,01-01-01-03-01,01-01-01-02-05,NS,SN,577.319438302546
6379,01-01-01-03-01,01-01-01-02-05,SN,NS,577.319438302546
6380,01-01-01-03-01,01-01-01-02-06,SN,SN,252.31943830254602
6381,01-01-01-03-01,01-01-01-02-06,NS,NS,352.319438302546
6382,01-01-01-03-01,01-01-01-02-06,NS,SN,627.319438302546
6383,01-01-01-03-01,01-01-01-02-06,SN,NS,627.319438302546
6384,01-01-01-03-01,01-01-01-02-07,SN,SN,302.319438302546
6385,01-01-01-03-01,01-01-01-02-07,NS,NS,402.319438302546
6386,01-01-01-03-01,01-01-01-02-07,NS,SN,677.319438302546
6387,01-01-01-03-01,01-01-01-02-07,SN,NS,677.319438302546
6388,01-01-01-03-01,01-01-01-02-08,SN,SN,352.319438302546
6389,01-01-01-03-01,01-01-01-02-08,NS,NS,452.319438302546
6390,01-01-01-03-01,01-01-01-02-08,NS,SN,727.3194383025459
6391,01-01-01-03-01,01-01-01-02-08,SN,NS,727.3194383025459
6392,01-01-01-03-01,01-01-01-02-09,SN,SN,402.319438302546
6393,01-01-01-03-01,01-01-01-02-09,NS,NS,502.319438302546
6394,01-01-01-03-01,01-01-01-02-09,NS,SN,777.3194383025459
6395,01-01-01-03-01,01-01-01-02-09,SN,NS,777.3194383025459
6396,01-01-01-03-01,01-01-01-02-10,SN,SN,452.319438302546
6397,01-01-01-03-01,01-01-01-02-10,NS,NS,552.319438302546
6398,01-01-01-03-01,01-01-01-02-10,NS,SN,827.3194383025459
6399,01-01-01-03-01,01-01-01-02-10,SN,NS,827.3194383025459
6400,01-01-01-03-01,01-01-01-03-02,SN,SN,0.0
6401,01-01-01-03-01,01-01-01-03-02,NS,NS,100.0
6402,01-01-01-03-01,01-01-01-03-02,NS,SN,375.0
6403,01-01-01-03-01,01-01-01-03-02,SN,NS,375.0
6404,01-01-01-03-01,01-01-01-03-03,SN,SN,50.0
6405,01-01-01-03-01,01-01-01-03-03,NS,NS,150.0
6406,01-01-01-03-01,01-01-01-03-03,NS,SN,425.0
6407,01-01-01-03-01,01-01-01-03-03,SN,NS,425.0
6408,01-01-01-03-01,01-01-01-03-04,SN,SN,100.0
6409,01-01-01-03-01,01-01-01-03-04,NS,NS,200.0
6410,01-01-01-03-01,01-01-01-03-04,NS,SN,475.0
6411,01-01-01-03-01,01-01-01-03-04,SN,NS,475.0
6412,01-01-01-03-01,01-01-01-03-05,SN,SN,150.0
6413,01-01-01-03-01,01-01-01-03-05,NS,NS,250.0
6414,01-01-01-03-01,01-01-01-03-05,NS,SN,525.0
6415,01-01-01-03-01,01-01-01-03-05,SN,NS,525.0
6416,01-01-01-03-01,01-01-01-03-06,SN,SN,200.0
6417,01-01-01-03-01,01-01-01-03-06,NS,NS,300.0
6418,01-01-01-03-01,01-01-01-03-06,NS,SN,575.0
6419,01-01-01-03-01,01-01-01-03-06,SN,NS,575.0
6420,01-01-01-03-01,01-01-01-03-07,SN,SN,250.0
6421,01-01-01-03-01,01-01-01-03-07,NS,NS,350.0
6422,01-01-01-03-01,01-01-01-03-07,NS,SN,625.0
6423,01-01-01-03-01,01-01-01-03-07,SN,NS,625.0
6424,01-01-01-03-01,01-01-01-03-08,SN,SN,300.0
6425,01-01-01-03-01,01-01-01-03-08,NS,NS,400.0
6426,01-01-01-03-01,01-01-01-03-08,NS,SN,675.0
6427,01-01-01-03-01,01-01-01-03-08,SN,NS,675.0
6428,01-01-01-03-01,01-01-01-03-09,SN,SN,350.0
6429,01-01-01-03-01,01-01-01-03-09,NS,NS,450.0
6430,01-01-01-03-01,01-01-01-03-09,NS,SN,725.0
6431,01-01-01-03-01,01-01-01-03-09,SN,NS,725.0
6432,01-01-01-03-01,01-01-01-03-10,SN,SN,400.0
6433,01-01-01-03-01,01-01-01-03-10,NS,NS,500.0
6434,01-01-01-03-01,01-01-01-03-10,NS,SN,775.0
6435,01-01-01-03-01,01-01-01-03-10,SN,NS,775.0
6436,01-01-01-03-01,01-01-01-04-01,SN,SN,102.319438302546
6437,01-01-01-03-01,01-01-01-04-01,NS,NS,102.319438302546
6438,01-01-01-03-01,01-01-01-04-01,NS,SN,377.319438302546
6439,01-01-01-03-01,01-01-01-04-01,SN,NS,377.319438302546
6440,01-01-01-03-01,01-01-01-04-02,SN,SN,52.319438302545606
6441,01-01-01-03-01,01-01-01-04-02,NS,NS,152.31943830254602
6442,01-01-01-03-01,01-01-01-04-02,NS,SN,427.319438302546
6443,01-01-01-03-01,01-01-01-04-02,SN,NS,427.319438302546
6444,01-01-01-03-01,01-01-01-04-03,SN,SN,102.319438302546
6445,01-01-01-03-01,01-01-01-04-03,NS,NS,202.31943830254602
6446,01-01-01-03-01,01-01-01-04-03,NS,SN,477.319438302546
6447,01-01-01-03-01,01-01-01-04-03,SN,NS,477.319438302546
6448,01-01-01-03-01,01-01-01-04-04,SN,SN,152.31943830254602
6449,01-01-01-03-01,01-01-01-04-04,NS,NS,252.31943830254602
6450,01-01-01-03-01,01-01-01-04-04,NS,SN,527.319438302546
6451,01-01-01-03-01,01-01-01-04-04,SN,NS,527.319438302546
6452,01-01-01-03-01,01-01-01-04-05,SN,SN,202.31943830254602
6453,01-01-01-03-01,01-01-01-04-05,NS,NS,302.319438302546
6454,01-01-01-03-01,01-01-01-04-05,NS,SN,577.319438302546
6455,01-01-01-03-01,01-01-01-04-05,SN,NS,577.319438302546
6456,01-01-01-03-01,01-01-01-04-06,SN,SN,252.31943830254602
6457,01-01-01-03-01,01-01-01-04-06,NS,NS,352.319438302546
6458,01-01-01-03-01,01-01-01-04-06,NS,SN,627.319438302546
6459,01-01-01-03-01,01-01-01-04-06,SN,NS,627.319438302546
6460,01-01-01-03-01,01-01-01-04-07,SN,SN,302.319438302546
6461,01-01-01-03-01,01-01-01-04-07,NS,NS,402.319438302546
6462,01-01-01-03-01,01-01-01-04-07,NS,SN,677.319438302546
6463,01-01-01-03-01,01-01-01-04-07,SN,NS,677.319438302546
6464,01-01-01-03-01,01-01-01-04-08,SN,SN,352.319438302546
6465,01-01-01-03-01,01-01-01-04-08,NS,NS,452.319438302546
6466,01-01-01-03-01,01-01-01-04-08,NS,SN,727.3194383025459
6467,01-01-01-03-01,01-01-01-04-08,SN,NS,727.3194383025459
6468,01-01-01-03-01,01-01-01-04-09,SN,SN,402.319438302546
6469,01-01-01-03-01,01-01-01-04-09,NS,NS,502.319438302546
6470,01-01-01-03-01,01-01-01-04-09,NS,SN,777.3194383025459
6471,01-01-01-03-01,01-01-01-04-09,SN,NS,777.3194383025459
6472,01-01-01-03-01,01-01-01-04-10,SN,SN,452.319438302546
6473,01-01-01-03-01,01-01-01-04-10,NS,NS,552.319438302546
6474,01-01-01-03-01,01-01-01-04-10,NS,SN,827.3194383025459
6475,01-01-01-03-01,01-01-01-04-10,SN,NS,827.3194383025459
6476,01-01-01-03-01,01-01-02-01-01,SN,SN,604.638876605091
6477,01-01-01-03-01,01-01-02-01-01,NS,NS,704.6388766050909
6478,01-01-01-03-01,01-01-02-01-01,NS,SN,979.6388766050909
6479,01-01-01-03-01,01-01-02-01-01,SN,NS,979.6388766050909
6480,01-01-01-03-01,01-01-02-01-02,SN,SN,654.638876605091
6481,01-01-01-03-01,01-01-02-01-02,NS,NS,754.6388766050909
6482,01-01-01-03-01,01-01-02-01-02,NS,SN,1029.63887660509
6483,01-01-01-03-01,01-01-02-01-02,SN,NS,1029.63887660509
6484,01-01-01-03-01,01-01-02-01-03,SN,SN,704.6388766050909
6485,01-01-01-03-01,01-01-02-01-03,NS,NS,804.6388766050909
6486,01-01-01-03-01,01-01-02-01-03,NS,SN,1079.63887660509
6487,01-01-01-03-01,01-01-02-01-03,SN,NS,1079.63887660509
6488,01-01-01-03-01,01-01-02-01-04,SN,SN,754.6388766050909
6489,01-01-01-03-01,01-01-02-01-04,NS,NS,854.6388766050909
6490,01-01-01-03-01,01-01-02-01-04,NS,SN,1129.63887660509
6491,01-01-01-03-01,01-01-02-01-04,SN,NS,1129.63887660509
6492,01-01-01-03-01,01-01-02-01-05,SN,SN,804.6388766050909
6493,01-01-01-03-01,01-01-02-01-05,NS,NS,904.6388766050909
